TC-C0975

VEHICLE
NUMBER     CAPACITY
   100     617

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0      100       71        0             0        1000               0
        1       22       78       56           493         772               5
        2       60       66      100           164         428               5
        3       32       77       97           421         767               5
        4       20       87       87           329         695               5
        5       16       86       54           142         537               5
        6       21       81       95           498         754               5
        7       85       10       69           350         743               5
        8       15       97       50           290         608               5
        9       72       25      100           176         393               5
       10       91       20       56           432         761               5
       11       17       83       80           223         607               5
       12       20       82       55           218         590               5
       13       67       48       69           431         741               5
       14       16       69       76           467         831               5
       15       20       77       75           295         560               5
       16       20       81      100           180         441               5
       17       24       77       83           490         885               5
       18        1       85       92           428         690               5
       19       33       86       96           448         736               5
       20       48       39       87           213         566               5
       21       22       85       86           155         405               5
       22       51       87       81           442         787               5
       23       76       36       69           497         753               5
       24       21       52       50            28         268               5
       25       15       80       86           406         657               5
       26        8       35       67           480         771               5
       27       22       79       69           416         767               5
       28       18       88       54           154         359               5
       29       17       84       54           359         709               5
       30       20       81       68           487         760               5
       31       74       43       76           411         736               5
       32       25       84      100           301         700               5
       33       17       79       98           340         606               5
       34       10       67       83           246         512               5
       35       68       28       82           429         701               5
       36        7       39       73           287         596               5
       37       76       20       61           454         723               5
       38       19       82       93           410         641               5
       39       72       42       55           488         758               5
       40       20       44       65           451         681               5
       41       15       90       50           443         770               5
       42       26       58       65           402         783               5
       43       85       26       69           254         553               5
       44       29       56       88           311         688               5
       45       36       56       62           218         427               5
       46       22       96       82           422         688               5
       47       22       84       54           155         546               5
       48       42       79       79           467         748               5
       49       53       62       78           468         798               5
       50       18       76       91           409         643               5
       51       23       84       79           481         799               5
       52       21       83       93           187         564               5
       53       15       85       75           207         571               5
       54       23       84       83           337         720               5
       55       29       55       95            38         290               5
       56       59       30       98           415         628               5
       57       20       22       53           244         506               5
       58       19       82       94           478         845               5
       59       51       36       82            34         394               5
       60       23       81      100            28         302               5
       61       16       89       71           498         859               5
       62        7       94       69           466         698               5
       63        0       82       97            30         297               5
       64       48        0       50           252         484               5
       65       19       82       72           451         802               5
       66       56       10       72           447         793               5
       67       20       87       78           306         679               5
       68       21       77       79           445         834               5
       69       20       81       62           216         584               5
       70        6       66       98           334         562               5
       71       23       81       79           313         688               5
       72       12       89       96           108         326               5
       73       18       87       59           368         573               5
       74        4       93       92           479         772               5
       75       16       85       52           302         594               5
       76       23       84       70           216         451               5
       77       21       87       99           274         611               5
       78       22       60       51           403         714               5
       79       26       60       71           158         421               5
       80       16       88       86           208         470               5
       81       24       77       61           193         478               5
       82       64       33       68           157         545               5
       83       47       62      100           163         435               5
       84        8       59       82           282         639               5
       85       16       90       96           196         458               5
       86       16       88       65           500         884               5
       87       41       92       75           319         613               5
       88       14       57       91           241         632               5
       89       37       81       70           152         437               5
       90       26       81       98           331         591               5
       91       76       39       56           161         487               5
       92       23       82       88           192         492               5
       93       18       88       98           403         683               5
       94       19       77       56            96         450               5
       95       21       90       85           442         661               5
       96       16       73       62           461         687               5
       97       16       82       76           235         568               5
       98        5       62       97           428         773               5
       99       55        7       91           282         645               5
      100       18       89       77           234         566               5
