TC-C4420

VEHICLE
NUMBER     CAPACITY
   100     621

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       86       74       60           701         802               5
        2       41       44       65           720         829               5
        3       73       58       65           706         823               5
        4       80       75       90           424         535               5
        5       78        4       76           282         350               5
        6       33        1       75           309         454               5
        7       96       68       87           656         762               5
        8       78       13       98           338         429               5
        9       23       27       60           309         359               5
       10       32       28       94           216         284               5
       11       82       40       92           277         391               5
       12       28        5       56           260         335               5
       13       30       22       84           739         810               5
       14       27       16       92           192         325               5
       15       22        1       60           682         805               5
       16       26       16       74           746         812               5
       17       25       47       91           171         222               5
       18       77       18       52           714         771               5
       19        0       95       64           319         449               5
       20       62       32       61           259         403               5
       21       65       21       62           383         519               5
       22       32       35       72           186         281               5
       23       85       86       90           614         680               5
       24       48        7       97           736         806               5
       25       37       36       95           350         475               5
       26       81       86       99           152         244               5
       27       40       44       95           160         272               5
       28       30       44       87           195         323               5
       29       91       43       66           167         286               5
       30        6       11       90           201         308               5
       31       69       82       77           690         803               5
       32       51       60       54           410         503               5
       33       65       15       99           749         834               5
       34       25       20       89           248         344               5
       35       76       98       98             9         130               5
       36       20        2       68           306         385               5
       37       24       19       96           431         562               5
       38       82       64       88           256         401               5
       39       67        8       93           657         765               5
       40       60       30       52           675         792               5
       41       48       21       76           470         535               5
       42       19       64       82           178         300               5
       43       15       15       80           734         835               5
       44       54       81       90           251         397               5
       45       46       12       78           329         383               5
       46        7       32       69           289         382               5
       47       58        1       80           177         274               5
       48       33       30       86           315         383               5
       49       57       66       73           422         512               5
       50       90       79       85           121         240               5
       51       75       28       74           293         346               5
       52       66       76       54           658         791               5
       53       47       11       93           131         212               5
       54       25       18       89           699         772               5
       55       93       84       61           391         531               5
       56       99       35       95           701         820               5
       57       18        9       85           276         389               5
       58       30       15       64           720         840               5
       59       80       73      100           174         307               5
       60       26        9       64           655         789               5
       61       92       66       99           697         820               5
       62       73       14      100           218         283               5
       63       87       85      100           732         784               5
       64       39        1       65           654         795               5
       65       34       21       52           671         807               5
       66       21       24       60           164         238               5
       67       72       85       61           183         329               5
       68       29       11       97           702         847               5
       69       35       11       75           687         794               5
       70       19        9       57           714         765               5
       71        5        0       61           336         443               5
       72       91       67       69           730         784               5
       73       76       81       80           327         458               5
       74       23       39       52            47         102               5
       75       29       33       78           675         741               5
       76      100       84       73           667         816               5
       77       26       16       92           313         377               5
       78       71       82       78           675         750               5
       79       87       84       79           698         767               5
       80       18       55       51           242         338               5
       81       77       73       94           108         244               5
       82       38       72       75           254         367               5
       83       85       12       84           719         795               5
       84       38       31       77           742         860               5
       85       58       15       87           362         473               5
       86       99       96       83           707         848               5
       87       88       88       83           188         263               5
       88       13       74       99           689         776               5
       89       97       81       96           675         815               5
       90       25       17       94           271         350               5
       91       83       92       69           746         870               5
       92       16       60       59           505         560               5
       93       11        4       54           504         640               5
       94       19        8       61           454         559               5
       95       25       18       60           554         639               5
       96       26       17       66           705         787               5
       97       28       10       58           459         552               5
       98       80        1       97           696         833               5
       99       37       13       66           347         444               5
      100       28       24       76           402         475               5
