TC-RC1259

VEHICLE
NUMBER     CAPACITY
   100     46

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       83        5        0             0        1000               0
        1       18       59        8           372         766               5
        2       30       92       10           418         703               5
        3       91        3        9            69         385               5
        4       81       23        1           125         497               5
        5       86       53        5           308         645               5
        6       36       83        8           336         689               5
        7       50       85        1           440         659               5
        8       23       65        7           201         574               5
        9       26       15        4           106         403               5
       10       37       49        8           238         616               5
       11       41       37       10           128         467               5
       12       21       65        9           402         776               5
       13       55       33        1           449         789               5
       14       35       56        5           194         472               5
       15       77       37        9           373         590               5
       16       95       35        7           312         647               5
       17       85        5        1           328         728               5
       18       91       43        9           310         595               5
       19       29       64        1           437         787               5
       20       12       53        4           276         673               5
       21       83       65        3           130         396               5
       22       52       68        8           189         582               5
       23       33       62        1           281         642               5
       24       48       55        6           139         374               5
       25       69       25        5           462         817               5
       26       66       44        4           159         515               5
       27       98       61        6           100         455               5
       28       94       90        1           420         778               5
       29       16       81        6           334         651               5
       30       68        7        8           466         796               5
       31      100      100        6           126         400               5
       32       53       73        9           158         476               5
       33       31       73        8           320         638               5
       34       81        0        1             6         306               5
       35        3       93        8             6         374               5
       36        1       68        6           274         662               5
       37       26        8        9           143         373               5
       38       99       88        2           108         482               5
       39       55       33        3           482         736               5
       40        9       88        3           256         582               5
       41       31       88        6            80         376               5
       42       17       39        2           229         608               5
       43       21       68        7           244         507               5
       44       58       61        9            11         396               5
       45       55       33        6           179         427               5
       46       54       36        1           414         768               5
       47       28       69        7           118         501               5
       48       63        8       10            85         377               5
       49       56       25        6           166         442               5
       50       43       78        7           422         787               5
       51       18       50        5           412         736               5
       52       21       20        5            14         374               5
       53       91       80        8           297         657               5
       54       43       31        4           395         781               5
       55       74       19        4           279         661               5
       56       44       72        2           231         485               5
       57       50       57        2           286         615               5
       58       75       84        2           145         445               5
       59       85       10        2            11         259               5
       60       18       54        3           128         458               5
       61       96       66        8           197         539               5
       62       15       82       10           384         680               5
       63       94       60        9           287         608               5
       64       11       60       10           443         796               5
       65       79       27        7           268         568               5
       66       48       64        9           304         620               5
       67       59        2        1           252         639               5
       68       57       81        8           358         577               5
       69       60        1        9           157         403               5
       70       66       59        9           345         740               5
       71       53       13        7           414         676               5
       72       76       68        5            40         325               5
       73       62       69        3           329         666               5
       74       10       48        2           357         621               5
       75       72        9        8           433         736               5
       76       57       72       10           339         541               5
       77       79       40       10           220         603               5
       78       64       29        7           274         638               5
       79       54       35        9           387         727               5
       80       32       82        7           146         443               5
       81       20       65       10           255         593               5
       82       11       88        8           440         762               5
       83       58       71        8           113         334               5
       84       30       81       10           238         618               5
       85       69        6        1            90         462               5
       86       78       73        6           438         667               5
       87       66       57        5            63         328               5
       88       60       24        6           468         778               5
       89       75       39        2            72         317               5
       90       53       23        5           307         697               5
       91       27       25        6           432         704               5
       92       29       67        6           125         472               5
       93       50       70        4           351         628               5
       94       76       78        1           458         701               5
       95       39       59        5           223         474               5
       96       44       40        1           232         595               5
       97       96       51        6           387         670               5
       98       84       35        7           375         700               5
       99       22       38        1           321         609               5
      100       55       34        5           237         491               5
