TC-R3717

VEHICLE
NUMBER     CAPACITY
   100     173

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       67       59        8           293         401               5
        2       68       61        5           229         338               5
        3       35       64        5           673         764               5
        4       55       85        5           131         219               5
        5       72       73        6           655         777               5
        6       46       76        6           216         275               5
        7       89       79        6            91         192               5
        8        6        5        8           686         808               5
        9       41        9        7           711         851               5
       10       92        4        7           218         298               5
       11       28        1        5           727         814               5
       12       56       74        5           288         341               5
       13       41        1       10           367         454               5
       14       86       84        7           183         301               5
       15       15       39        6           286         350               5
       16       63       98       10           699         769               5
       17       34       89        7           748         799               5
       18       91        6        9           433         507               5
       19       47       63        8           664         774               5
       20       48       71        8           205         343               5
       21       15       83        9           716         826               5
       22       58       15        7           317         377               5
       23       92       60        5           739         837               5
       24       53       74        6           308         384               5
       25       96       38        8           668         769               5
       26       66       97        8           245         304               5
       27       95       24        9           722         775               5
       28       77       48        7           182         315               5
       29       52       16       10           335         479               5
       30       67      100       10           409         507               5
       31       41       25        6           706         793               5
       32       52        6        5           706         764               5
       33       84       80        8           655         768               5
       34       94       72       10           665         798               5
       35       68       29       10           304         430               5
       36       68       94        7           680         754               5
       37       18       54       10           650         740               5
       38       76       70        6           657         750               5
       39       88       73        5           341         434               5
       40       31       84        7           267         401               5
       41       61       91        6           333         455               5
       42       77       67        8           242         372               5
       43       85       80        6           727         866               5
       44        2       61        5           623         726               5
       45       63       14        7           673         734               5
       46       77       25        5           243         359               5
       47       48       50        9           172         240               5
       48       89       55        7           702         819               5
       49       32       19       10           326         410               5
       50       52       81        9           725         784               5
       51        7       40        7           673         785               5
       52       95       58        6           670         814               5
       53       45       59        5           195         271               5
       54       54       58       10           220         296               5
       55       43       53        8           739         872               5
       56       20        5        7           184         239               5
       57       61       64        7           698         762               5
       58       50       21        8           228         330               5
       59        5       14       10           342         482               5
       60       80       78        7           737         875               5
       61       60        0        5           199         257               5
       62       12       78        5           279         368               5
       63        8       75        8           375         482               5
       64       94       71       10           129         207               5
       65       81        7        8           714         808               5
       66       10        3        5           674         776               5
       67       51       40        7           223         357               5
       68       69       87       10           217         325               5
       69       96       41        6           506         643               5
       70       98        7        8           627         708               5
       71       94       60        7            50         129               5
       72       30       34        5           244         383               5
       73       96       65        7           652         771               5
       74       83       97        9           326         423               5
       75       30        3        5           722         822               5
       76       73        1        8           343         490               5
       77       37        8        8           151         248               5
       78       84       76        5           517         635               5
       79        1       13        6           309         442               5
       80       45       26        6           716         806               5
       81       80       79        9           664         791               5
       82       60       77        5           673         745               5
       83       92       17        9            69         163               5
       84       32       79       10           727         815               5
       85       38       69        5           481         582               5
       86      100       29        7           210         269               5
       87       62       67        5           715         802               5
       88       71       34        5           307         363               5
       89       66       17       10           195         279               5
       90       82       55        5           683         754               5
       91       28        7        6           340         422               5
       92       71       65        8           283         384               5
       93       82        4        8           656         780               5
       94        8       48        9           233         377               5
       95       70       53        8           125         214               5
       96       89       18        5           687         821               5
       97       11       61        7           691         743               5
       98       76       45        6           185         263               5
       99       24      100        7           265         334               5
      100       76       50        8           279         400               5
