TC-RC1699

VEHICLE
NUMBER     CAPACITY
   100     470

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       84        2        0             0        1000               0
        1       92       88        5           256         356               5
        2       78       86        4           260         391               5
        3       77       12        3           439         569               5
        4       78       86       10           317         394               5
        5       31       25        8           108         251               5
        6       67        4       94           700         804               5
        7       52       92        5           726         835               5
        8       72       58       10           604         744               5
        9       29        6       86           168         296               5
       10        6       45        3           716         778               5
       11       89       51        1           426         542               5
       12       23       33       65           453         533               5
       13       29       95        2           278         370               5
       14       81       92        8           693         765               5
       15       72       61        1           473         574               5
       16       34       33       77            83         155               5
       17       99       21        3           357         497               5
       18       78       83        8           344         428               5
       19       93       38        4           517         630               5
       20       75       91       59           520         589               5
       21       95        7        2           202         276               5
       22        4       34        1           365         465               5
       23       86       14        6           146         208               5
       24       81       86        8           269         405               5
       25       37       18        7           121         249               5
       26       34       64        7           353         427               5
       27       76       80       70           212         329               5
       28       53       89        3           684         793               5
       29       53       89        6           202         322               5
       30       56       70        9           274         423               5
       31       91       80       68           673         787               5
       32       82       83        3            53         150               5
       33       64       75        9           683         820               5
       34       61       76       10           493         597               5
       35       20       86        3           501         566               5
       36        4       44        2           648         785               5
       37       86       71        8           579         716               5
       38       33       27        2           268         414               5
       39       20       11        2           589         639               5
       40       10       51        8           416         541               5
       41       33       25        4           438         583               5
       42       31       99        6           546         606               5
       43       57       91        8           622         691               5
       44       20       62       10           413         499               5
       45       13       56       92           142         217               5
       46       45       30        7           729         788               5
       47       80       89        6           394         540               5
       48       69       93       90           151         219               5
       49       29       25       75           654         752               5
       50       39       31        2           201         313               5
       51       48       89        9           679         734               5
       52       94       45        4           652         789               5
       53       95        6        3           592         684               5
       54       43       83       10           668         748               5
       55       68       39        3           684         778               5
       56       77       18        2           142         278               5
       57       83       13       70           733         852               5
       58       37       10        4           101         198               5
       59       64       70        6           360         482               5
       60       76       91       76            77         209               5
       61        0       76       10           181         288               5
       62       60       12        8           691         796               5
       63       96       17        3           116         170               5
       64       36        5        4           343         455               5
       65       45       78       10           114         168               5
       66       49       42        4           730         860               5
       67       55       70       93            27         134               5
       68       52       93        3           426         515               5
       69       32       28        3           597         747               5
       70       56       34       10            99         201               5
       71       88       58        9           568         716               5
       72       75       84        9           685         748               5
       73       95       17        8            96         186               5
       74        2       57        5           660         790               5
       75       69       72       10           140         258               5
       76       65       16        1           266         353               5
       77        5        9        5           137         271               5
       78       27       43        8           316         387               5
       79       14       38        5           713         784               5
       80       85       83        9           133         244               5
       81       33       96        5           144         249               5
       82       91       42       88           280         405               5
       83       44       69        8           670         789               5
       84       86       92        8           504         642               5
       85       52       90        6           372         522               5
       86       52       82       87           106         239               5
       87       27       49        1           140         255               5
       88       29       25       98           498         640               5
       89       10        1        2            67         215               5
       90       80       35       53            29         124               5
       91       50       87       10           336         401               5
       92       28       91        6           622         695               5
       93       91       57        1           102         192               5
       94       87       38       61            57         135               5
       95       80       80        4           398         496               5
       96       85       88        5           721         809               5
       97       35       87       99           646         754               5
       98       87        0       10           537         663               5
       99       36       20        6            70         143               5
      100       19       16        5           652         751               5
