TC-R3953

VEHICLE
NUMBER     CAPACITY
   100     102

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       71       82        5           749         880               5
        2      100       95        2           268         356               5
        3       59        2        6          1274        1400               5
        4       19       14       10           775         923               5
        5       31        6        6           945        1061               5
        6       59       72        2          1510        1601               5
        7       98        4        2           172         278               5
        8       12        8        3          1210        1349               5
        9       48       75       51          1288        1353               5
       10       50       32       58           782         878               5
       11       96       18        7           886         965               5
       12       94        0        3          1415        1502               5
       13       86       90        7          1332        1464               5
       14       48       44        7           649         740               5
       15       85       53        1          1098        1177               5
       16       99       60       82          1121        1230               5
       17        5       71        4           780         899               5
       18       15       51       10           927         997               5
       19       64       87       10          1214        1319               5
       20       54       10        6           333         473               5
       21       14       18        9           150         238               5
       22       19       55        3          1693        1765               5
       23        7       86       99          1684        1739               5
       24       31       92        1           552         650               5
       25       12       46        9          1163        1234               5
       26       53       90        8           935        1031               5
       27       56       20        9           814         922               5
       28        4       19        3           287         340               5
       29       48        6        8          1097        1166               5
       30       98       67       55          1342        1456               5
       31       44       29        8          1531        1647               5
       32        8       49       10          1689        1790               5
       33       51       97        8          1195        1340               5
       34       17        2        4           471         607               5
       35       93       35        1          1219        1324               5
       36       89       43        6          1161        1291               5
       37       75       41       53          1425        1510               5
       38       76       95        5           743         805               5
       39       90       89       10           892        1008               5
       40       26       89        4          1435        1546               5
       41       14       64        2           432         533               5
       42       17       55        6           550         645               5
       43       78       89        5           682         800               5
       44       72       76        8          1545        1683               5
       45        7       86        5          1470        1563               5
       46       34       48        2          1064        1120               5
       47       30       63        6           130         267               5
       48       27        6       10          1248        1317               5
       49       88       47        6           683         779               5
       50       79       61        2           637         694               5
       51       79       94       61           863        1005               5
       52        0       23        1          1735        1869               5
       53       76        4        4          1514        1569               5
       54       36       34        2          1580        1682               5
       55       31       51        9           109         251               5
       56       91       80        2           489         609               5
       57        7       76        6            60         112               5
       58       92       88        6           461         530               5
       59        5       82        6          1472        1578               5
       60       93       88        2          1715        1801               5
       61       26       78        3          1748        1834               5
       62       23        2       83          1717        1841               5
       63       39       22        8           981        1115               5
       64       49        3        6           997        1062               5
       65       79       35        3          1381        1456               5
       66        3       23       69          1257        1398               5
       67       15        9        3          1041        1153               5
       68       36       19        5           829         888               5
       69       51       33       10           399         538               5
       70       71       11        8           501         644               5
       71        6       97        9          1653        1715               5
       72       46        5        8          1036        1135               5
       73       88       63        6          1261        1351               5
       74       20       54        4           180         269               5
       75       38       30       10           360         446               5
       76       90       10        2           670         806               5
       77       85       81        3           590         655               5
       78       81        4        8           928        1065               5
       79       77       75        6           582         731               5
       80       57        9        1          1175        1284               5
       81       34       40        9          1040        1142               5
       82       84       85        5           744         832               5
       83       51       66        8           752         866               5
       84        5       81        2           101         154               5
       85       69       84        2          1121        1211               5
       86       87       47        1           452         548               5
       87       39        0        7           730         804               5
       88       16       20        1           721         822               5
       89       24       93        4           479         543               5
       90       21        1        4          1750        1855               5
       91       34       66        7           523         630               5
       92        0       14        3          1228        1325               5
       93       10       59        4           239         355               5
       94       64       39        6          1694        1770               5
       95       68       89        7          1440        1517               5
       96       40       93        1           633         705               5
       97       15        1       92          1691        1785               5
       98       71        8        2          1027        1175               5
       99        0       26       99           909        1043               5
      100       65       34        4          1091        1157               5
