TC-RC4941

VEHICLE
NUMBER     CAPACITY
   100     837

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       11       40       86           466         683               5
        2       10       46       37           157         367               5
        3       49       76       13           264         651               5
        4       47       57       77           302         633               5
        5        3       37       96           429         792               5
        6       10       72       65           409         780               5
        7        3        3       18           328         623               5
        8       17       80       41           465         749               5
        9        7       81        5            51         425               5
       10        9       45        4            34         236               5
       11       98        1       94           478         798               5
       12        7       35       44           214         463               5
       13       13       78       94           441         811               5
       14       18       76       52           198         435               5
       15       70       80       93           459         707               5
       16       16       69       80           491         815               5
       17       55       13       31           268         634               5
       18       15       44       89           274         664               5
       19       65       77       23           361         618               5
       20       13       38       17           496         810               5
       21       20       75       33           433         718               5
       22       20       11       72           435         822               5
       23       19       70       49           311         542               5
       24       22       68       51           418         677               5
       25        5        0       32           323         546               5
       26       16       86       29           256         547               5
       27       70       80       66           315         652               5
       28       67        1       51           269         594               5
       29       15       75       43           454         688               5
       30       83       28       99           257         503               5
       31        7       32       68           330         608               5
       32       90       15       20           295         629               5
       33       60       77       47           405         731               5
       34        9       35        3           151         427               5
       35       23       82       71           497         839               5
       36       64       76        1           192         459               5
       37       68       28       13           305         517               5
       38       56       25       71            19         397               5
       39       80        2       72           419         734               5
       40       76       59       68           405         695               5
       41       65       67       55           342         616               5
       42       18       29       17           342         667               5
       43       11       40       83           288         610               5
       44       26       38       72            34         414               5
       45       15       74       95           212         587               5
       46        3       29       91           475         760               5
       47       14       97       56           497         863               5
       48       35       40       64           333         534               5
       49        9       85       72           183         550               5
       50       57       40       10           222         607               5
       51        0       93       22           376         770               5
       52       16        7       25           336         560               5
       53       86       37       24            14         341               5
       54       80       91       27           121         331               5
       55       11       43       33           427         706               5
       56       49       62        1           226         447               5
       57       55       21       20           368         698               5
       58       55       91      100           330         581               5
       59       77       19       59           497         852               5
       60       23       44       37           474         731               5
       61       41       43       76           476         733               5
       62       12       78       58           232         580               5
       63       14       38      100           211         453               5
       64       63       42        8           409         758               5
       65       23       16       15            15         303               5
       66       60       94       78           480         861               5
       67       65       77       56           310         648               5
       68       28       42       95            40         329               5
       69       83       86        1           404         786               5
       70       72       69       42           228         521               5
       71       82       43       78           473         863               5
       72       50       61       96           488         816               5
       73       59       72       40           461         823               5
       74       24       20       57           464         785               5
       75        2       97       62           165         475               5
       76       98       81       57           197         532               5
       77       65       22       41           157         488               5
       78       65       70       87           456         702               5
       79       11       44       81           215         485               5
       80       85        3       28           244         631               5
       81       62       77       16           242         530               5
       82       92       86       14           440         771               5
       83       88       34       55           460         824               5
       84       30       95       45           423         684               5
       85       91       94      100           260         628               5
       86       95       13       32           139         406               5
       87       31       99       98           405         727               5
       88        4       85       72           127         363               5
       89       11       28       56           115         401               5
       90       41       40       70           439         641               5
       91       24       89       21           342         631               5
       92       19       98       43           498         820               5
       93       67       77       80           448         848               5
       94       65       77       77           407         706               5
       95       80       15       89           471         830               5
       96       15       26       44           437         782               5
       97      100       99       81           168         424               5
       98       34       89        9           450         841               5
       99        1       70       34           417         687               5
      100       68       82       56           162         511               5
