TC-C4471

VEHICLE
NUMBER     CAPACITY
   100     1179

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       86       98       55          1639        1744               5
        2       57       33       54           747         826               5
        3       44       28       81           797         886               5
        4       74       46       94           315         373               5
        5       96      100       76           271         348               5
        6       68       45       78          1371        1471               5
        7       35       45       78           232         331               5
        8       71       50       66          1401        1531               5
        9       70       66       55           718         861               5
       10       69       54       86           807         862               5
       11       75       88       92           317         402               5
       12       72       55       55           699         820               5
       13       67       54       64           755         899               5
       14       19       38       52           197         326               5
       15       67       49       63           675         802               5
       16       49       25       76          1370        1435               5
       17       95        2       89           228         287               5
       18       99       45       75           225         280               5
       19       82       83       54           689         770               5
       20       70       46       95          1152        1280               5
       21       74       53       96          1661        1780               5
       22       76       33       60          1446        1520               5
       23       80       55       69           319         432               5
       24       70       46       80           793         930               5
       25       70       54       59          1034        1169               5
       26       59       46       68           345         461               5
       27       65       44       50           241         363               5
       28       71       14       57           778         867               5
       29       79       46       89           706         802               5
       30       88       91       52           732         834               5
       31       69       53       81           709         842               5
       32       51       35       99           203         260               5
       33       74       76       80           755         892               5
       34       33       45       76           837         915               5
       35       67       47       63          1035        1085               5
       36       93       35       98           172         258               5
       37       70       41       58           825         975               5
       38       78       52       66           345         467               5
       39       37       29       50           203         278               5
       40       74       53       89           670         746               5
       41       29       39       90           717         812               5
       42       78       41       54           204         300               5
       43       44       44       69           206         355               5
       44       61       34       74           153         257               5
       45       23       48       76           714         832               5
       46        0       82       80           373         440               5
       47       79       46       86           724         832               5
       48       74       53       53           342         477               5
       49       70       68       97           154         236               5
       50       44       36      100          1429        1503               5
       51       71       57       63          1529        1628               5
       52       70       47       64          1450        1550               5
       53       97       45       55          1031        1165               5
       54       78       58       54          1015        1074               5
       55       29       67       52           811         954               5
       56       68       48       78           177         323               5
       57       69       42       98           203         290               5
       58       74       56       53            95         181               5
       59       74       54       75           839         945               5
       60       76       85       55           196         272               5
       61       27       73       67          1117        1241               5
       62        8       59       87          1581        1712               5
       63       76       56       60           414         501               5
       64       71       46       76           316         436               5
       65       51       61       57           766         885               5
       66       76       33       70           294         431               5
       67       74       53       85          1119        1193               5
       68       20       38       77           757         862               5
       69       32       37       96           273         366               5
       70       76       53       98           700         800               5
       71       47       98       54          1553        1663               5
       72       77       38       88           212         326               5
       73       33       70       71           743         872               5
       74       86       59       95           699         788               5
       75       30       40       54           733         829               5
       76       19       65       53           216         290               5
       77       70       41       89           824         970               5
       78       70       25       69          1448        1569               5
       79       85       81       73           296         375               5
       80       75       52       56           723         821               5
       81        3       14       88           166         222               5
       82       64       86       92           779         919               5
       83       70       46       73          1203        1294               5
       84       70       46       84           164         228               5
       85       77       51       56          1314        1419               5
       86       76       16       51           184         258               5
       87       74       53       57           224         277               5
       88       73       47       88           173         234               5
       89       73       50       81           759         860               5
       90       95       29       92           731         828               5
       91       67       45       99           242         332               5
       92       71       46       80           283         418               5
       93       69       53       84          1020        1080               5
       94       76       45       98          1521        1590               5
       95       71       52       83           284         377               5
       96       73       55       69           171         298               5
       97       24       55       64           792         852               5
       98       70       46       74           636         703               5
       99       66       43       91           756         836               5
      100       91       98       85           806         869               5
