TC-R0020

VEHICLE
NUMBER     CAPACITY
   100     8

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       46       18        0             0        2000               0
        1       80       23        1           835         919               5
        2       65       97        1           838         939               5
        3       39       89        1           761         846               5
        4      100       65        1           790         887               5
        5        3       72        1           393         535               5
        6       99       19        1           289         421               5
        7       24       37        1           799         859               5
        8      100       95        1           660         789               5
        9       63       39        1           195         316               5
       10       11       37        1          1524        1668               5
       11       44       26        1           201         346               5
       12       84       15        1           241         369               5
       13       26       85        1           256         335               5
       14       46       90        1           890        1002               5
       15       33       68        1           848         953               5
       16       22        7        1          1680        1793               5
       17        1       30        1           286         427               5
       18       29       38        1           272         393               5
       19       39       51        1           815         961               5
       20        0       20        1           277         363               5
       21       47       45        1          1433        1492               5
       22       22       33        1          1301        1436               5
       23       76       43        1           306         422               5
       24       89       26        1           705         829               5
       25       35        0        1           192         280               5
       26       98       39        1          1481        1590               5
       27       16       51        1           210         360               5
       28       76       49        1           796         884               5
       29        0       83        1           839         906               5
       30       69       25        1           734         848               5
       31       36       48        1           350         402               5
       32       96       33        1           224         279               5
       33       78       63        1           241         384               5
       34       23       71        1           740         887               5
       35       89       83        1           132         187               5
       36       15       88        1           206         287               5
       37       29       26        1          1250        1331               5
       38       30       83        1           794         919               5
       39       22       26        1           692         837               5
       40       93       35        1           452         543               5
       41       91       25        1           681         771               5
       42       43       74        1           277         392               5
       43       62       98        1           774         830               5
       44       35       92        1           821         919               5
       45       34       27        1           343         484               5
       46       29       30        1           620         679               5
       47       74       70        1           667         808               5
       48       79       19        1           225         326               5
       49       76       99        1           718         845               5
       50       87       89        1           763         814               5
       51       48       28        1           161         263               5
       52        3       86        1           329         471               5
       53       77       39        1           176         250               5
       54       84        3        1           297         431               5
       55       82       22        1           397         457               5
       56       93       63        1           207         340               5
       57       42       78        1          1173        1287               5
       58       91       31        1          1430        1564               5
       59       99       20        1          1394        1523               5
       60       84       89        1           791         874               5
       61       92        8        1           699         819               5
       62       45       92        1           838         912               5
       63       95       58        1           164         225               5
       64       36       32        1           421         538               5
       65       68       74        1           173         287               5
       66       95       35        1           296         444               5
       67       83       49        1           730         851               5
       68       62       71        1           191         339               5
       69       93       62        1           222         334               5
       70       46       73        1           687         819               5
       71       88       95        1          1365        1435               5
       72       26       76        1           229         332               5
       73       73       78        1           729         813               5
       74       20       83        1           245         358               5
       75        6       53        1           170         272               5
       76       16       51        1           750         816               5
       77       43       70        1           783         906               5
       78       69       96        1           679         786               5
       79       85       68        1           340         394               5
       80       95        8        1           212         294               5
       81       49        1        1           732         807               5
       82       68        2        1           250         399               5
       83       92       34        1           265         326               5
       84       79       91        1           745         806               5
       85       27       71        1           768         883               5
       86       11       25        1          1572        1682               5
       87       37       83        1           291         347               5
       88       26       48        1           187         302               5
       89       21       38        1           716         769               5
       90       70       57        1           311         419               5
       91       38       94        1           684         788               5
       92       74        9        1           344         410               5
       93       33       83        1          1236        1333               5
       94       91       38        1           683         779               5
       95       44       26        1           714         788               5
       96       72       23        1           342         421               5
       97       95       45        1           679         777               5
       98       68       91        1          1684        1834               5
       99       30        9        1          1064        1154               5
      100       76       19        1           874         945               5
