TC-R3961

VEHICLE
NUMBER     CAPACITY
   100     100

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       92       74        5           471         846               5
        2       86       76       62          1156        1416               5
        3       35        0       10           799        1071               5
        4       20       46        7          1202        1537               5
        5       52       78        6          1102        1461               5
        6       95       53        3          1440        1733               5
        7      100        5        2             8         364               5
        8        4        6        2          1307        1516               5
        9       79       37        9           108         385               5
       10       83       50        5           682        1042               5
       11       75       90        3          1051        1360               5
       12       59       96        9           761        1160               5
       13       71       20        2          1328        1542               5
       14       22       66        1           968        1349               5
       15       53       17        8          1428        1649               5
       16       33       60        7           440         684               5
       17       14       50        5          1091        1473               5
       18       53       29        1          1045        1280               5
       19       45       41        5           890        1144               5
       20        3       31        8          1031        1274               5
       21       19       19        6           934        1171               5
       22       85       88        3           764        1100               5
       23      100       81        8          1421        1680               5
       24        0       39        8           434         686               5
       25       68       98        4          1239        1590               5
       26       96        2       82           342         651               5
       27       71       98        9            86         460               5
       28       99      100       85           258         485               5
       29       99       93        5           268         611               5
       30       51       85        8          1388        1724               5
       31       21       38        6          1088        1441               5
       32       47        9        7           736         997               5
       33       28       82       63           126         483               5
       34        4       58        1           293         692               5
       35       82       56       10          1267        1520               5
       36       87       56        5           568         965               5
       37        7       61        1           978        1320               5
       38       41       68        5            76         369               5
       39       80        7        9           120         427               5
       40       23       73        4           433         722               5
       41       29       27        8           361         574               5
       42       13       78        9           988        1213               5
       43       62       51        5           618        1000               5
       44       97        4        6          1224        1609               5
       45       71       24        8           171         464               5
       46       81       62        7          1018        1365               5
       47       99       35        1           282         582               5
       48       78       17       65           912        1259               5
       49       58        0        7           493         747               5
       50        2       88        6          1215        1504               5
       51       38       56        5           233         537               5
       52       60       62       10           702        1055               5
       53       57       31       80           384         627               5
       54        7       87        6          1444        1647               5
       55       20       11        8           654         969               5
       56       56       69        2          1465        1720               5
       57       56       30        7           487         750               5
       58       32       63       10           724        1080               5
       59       87       46       96           932        1325               5
       60       18       81        7           353         726               5
       61       63        4        3           596         916               5
       62       62       37        7           939        1248               5
       63       40       14        2           121         322               5
       64       38       72        4           513         750               5
       65       24       92        1           961        1349               5
       66       48       87        8           653        1046               5
       67       46       74       10           434         781               5
       68       95       58        5            67         311               5
       69       71       15       10          1066        1299               5
       70        7       24       50           740         960               5
       71       88       88       10           238         495               5
       72       56       40        8           973        1339               5
       73       28       22        3           494         868               5
       74       62       73        1           511         867               5
       75       83       66        4          1321        1638               5
       76       98       36        1           129         450               5
       77        7       57        9          1269        1663               5
       78       58       74       62          1260        1543               5
       79       15       31        5          1466        1711               5
       80       26       22        7          1421        1718               5
       81       12       30        5          1054        1400               5
       82       55       81       50          1371        1622               5
       83       79        5        5            58         270               5
       84       53       75        2           588         865               5
       85       92       19       10          1057        1349               5
       86       38       43        5            75         358               5
       87       34       60        9          1193        1520               5
       88       62       81        3          1233        1605               5
       89        2      100        2           921        1215               5
       90       91       15        9          1209        1481               5
       91       87       49        4           711        1080               5
       92       95       35       10           185         411               5
       93       30       28       10           998        1351               5
       94       91       77       55           730         967               5
       95       82        2        1           681        1073               5
       96        1       77        8          1498        1703               5
       97       54       63        1           501         868               5
       98       26       15        3          1260        1547               5
       99        2       77        1           381         611               5
      100        0       53        2          1272        1600               5
