TC-RC3331

VEHICLE
NUMBER     CAPACITY
   100     1770

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1        6       34       52           255         379               5
        2       90       97       87           114         244               5
        3       97       32       59           232         314               5
        4        6       69       92           699         837               5
        5       57       28       83           399         545               5
        6       54       12       69           272         409               5
        7       33       97       56           494         553               5
        8       95       61       90           493         631               5
        9       80       65       90           338         472               5
       10       69       34       79           281         369               5
       11       35       28       94           302         357               5
       12       42       25       59           424         474               5
       13        2       65       62           454         507               5
       14       74       36       92           637         716               5
       15      100       55       73           714         840               5
       16       45       11       93           365         445               5
       17       77       76       71           236         312               5
       18       11       70       74           200         328               5
       19       33       23       66           606         710               5
       20       26       49       74            35         181               5
       21       41       37       75            34          89               5
       22       61        1       53           290         431               5
       23       33       23       91           557         643               5
       24        9       86       73            12         111               5
       25       38       23       75           724         808               5
       26       67       33       53           249         339               5
       27        3       55       59           549         660               5
       28       19       52       97           536         646               5
       29       86       84       69           420         499               5
       30       23       49       87           161         288               5
       31       64       31       85           190         327               5
       32       65       35       97           491         598               5
       33       81       15       97           202         283               5
       34        1       74       52           397         490               5
       35       80       77       76           564         646               5
       36       41        8       68           511         626               5
       37       60       26       55            68         173               5
       38       93       41       77           442         575               5
       39       90       35       85           236         334               5
       40       12       27       96           385         521               5
       41       37        7       70           177         315               5
       42       94       44       80           493         571               5
       43       91       67       55           645         781               5
       44       32       31       82           257         397               5
       45       52       39       52           523         604               5
       46       74       30       85           350         444               5
       47       80       78       61           207         301               5
       48       39       10       50           290         381               5
       49       77       18       80           313         441               5
       50       98       89       75           142         244               5
       51       67       32       72           594         733               5
       52       56       49       68           514         630               5
       53       94       59       75             3         114               5
       54       40       79       96           343         433               5
       55       35       30       87           613         684               5
       56       21       81       59           672         750               5
       57        0        4       57           521         584               5
       58       51       82      100           190         246               5
       59       73       57       90           119         176               5
       60       15       91       79           724         825               5
       61       87       43       85            69         219               5
       62       55       67       71           423         566               5
       63       80       26       76           340         419               5
       64       63       80       66           220         334               5
       65       12       90       69           275         370               5
       66       67       28       56           700         776               5
       67       39       29       51             6          60               5
       68       34       75      100           513         637               5
       69       35       30       92           166         269               5
       70       66       33       58           242         385               5
       71       71       16       79           260         396               5
       72       64       62       79            49         196               5
       73       97       62       57           730         783               5
       74       34       32       75           631         779               5
       75       63       62       89           205         282               5
       76       10       45       51           631         750               5
       77       37       38       88           294         389               5
       78       75       56       90           544         662               5
       79       35       28       54           628         690               5
       80        1       33       59           607         674               5
       81       71       45       72           726         837               5
       82       84       59       99           265         339               5
       83       67       32       68           339         457               5
       84       79       70       50           721         825               5
       85       23       43       68           484         557               5
       86       75       48       72           587         652               5
       87       95        7       56           113         218               5
       88       46       54       63           451         539               5
       89        3       35       59           517         588               5
       90       26       73       63            78         207               5
       91       38       29       79           580         638               5
       92        3       66       92           213         290               5
       93       58       38       71           592         655               5
       94       34       28       66           211         285               5
       95       59       35       98           726         797               5
       96       69       43       59            90         216               5
       97        8       84       53           601         725               5
       98        7       78       91           554         679               5
       99       72       25       68           697         795               5
      100       51       33       72            15         119               5
