TC-RC5121

VEHICLE
NUMBER     CAPACITY
   100     309

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1        1       77        2           641         781               5
        2       15       45       60           159         240               5
        3       14       43        1           580         724               5
        4       13       43        9           241         372               5
        5       67       17        4           732         862               5
        6       20       82        8           745         799               5
        7        9       44        8            97         232               5
        8       72       19        2           495         579               5
        9       62       54        3           498         623               5
       10       21       72       97           616         673               5
       11       67       21        6           424         530               5
       12       76       45        4           185         274               5
       13       77       11        1           327         470               5
       14       17       73        6           344         430               5
       15       72       18        9           607         749               5
       16       68       15        4           480         622               5
       17       78       96        2           630         756               5
       18       67       16        9           350         492               5
       19       96       36       62           306         407               5
       20       31        6        1           199         345               5
       21       67       25        3           139         212               5
       22       89       75       10           372         511               5
       23       45       82        9           336         413               5
       24       68       16        4           527         675               5
       25       21       58       95           247         319               5
       26       17       82        9           219         320               5
       27       83       50        6           649         796               5
       28       12       41        9           177         311               5
       29       90       41        6           241         358               5
       30       62       64        3           688         818               5
       31        9       32        6           244         308               5
       32       60       34        2            33         133               5
       33       58       37        2           341         485               5
       34       36       71        9           182         283               5
       35       47       35       59           194         267               5
       36       10        5        8           557         657               5
       37       74       16        3           243         316               5
       38       25        9        2           597         717               5
       39       38       52        8           500         613               5
       40       50        4        2           120         247               5
       41       60       89        3           601         653               5
       42       10       94        7           453         532               5
       43       38       93       56           419         507               5
       44       18       43       98           590         729               5
       45       20       85        1           743         893               5
       46       53       50        4           296         363               5
       47       19       84       61           447         578               5
       48       90       94        1           327         384               5
       49       75       70        6           484         562               5
       50       64       65        4           447         547               5
       51       12       90        8            61         188               5
       52       30       50        7           587         714               5
       53       24        2       87           200         296               5
       54       88       89        5           505         640               5
       55       42        0        9           554         701               5
       56       70       25      100           541         652               5
       57       13       49        7           516         665               5
       58       73       62        6           331         433               5
       59       49       37       55           158         268               5
       60       40       17       52           137         242               5
       61       18       42        2           138         200               5
       62       68       12       87           481         564               5
       63       93       94        8           531         594               5
       64       81       65        4           601         668               5
       65       56        1        2           242         364               5
       66       75       65        2            84         188               5
       67       81       50        5            74         166               5
       68        8       44        4           379         455               5
       69        2       40        5           602         717               5
       70       63        4        1           151         295               5
       71       30       45        3            72         128               5
       72        0       90        5           329         420               5
       73       79       55        6            56         127               5
       74       15       45        1           323         457               5
       75       37       50        3           139         228               5
       76       62       21       54            79         167               5
       77       53       89        2           406         552               5
       78        9       10        6           327         430               5
       79       80       26       10           518         640               5
       80       20       87      100            59         187               5
       81       68       16        3            54         179               5
       82        4       24       99           133         229               5
       83       69       98        8           641         761               5
       84       14       93        2            36         121               5
       85       85       91        5           603         671               5
       86       81       62        8           436         516               5
       87       17       73       62            70         124               5
       88       48       35        9           315         392               5
       89       12       27        8            12         113               5
       90        8       80       92           594         726               5
       91        0       36        5           470         610               5
       92       34       25       10           476         598               5
       93       15       38        9           741         836               5
       94       51       13       68           661         727               5
       95       65       74        3           189         305               5
       96       83        7        2           339         413               5
       97       44       90        8           603         722               5
       98       25        8       73           503         653               5
       99       91       51        9           599         717               5
      100       67       17        3           194         266               5
