TC-C4363

VEHICLE
NUMBER     CAPACITY
   100     794

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       12       92        8           440         647               5
        2       11       94       97            27         418               5
        3       10       95       28           138         401               5
        4       66       26       53           229         446               5
        5       82       31       12           449         841               5
        6       15       69        4           115         328               5
        7       59       48       69           364         612               5
        8       98       17       16           269         538               5
        9       84       19       23           104         473               5
       10       86       19        3            24         397               5
       11       11       94       35           151         490               5
       12       55       47       77           269         482               5
       13       91       25       71           111         335               5
       14       87       19       84           179         477               5
       15       76       17       68           286         536               5
       16       80       25       64            71         341               5
       17       78       16        4           377         597               5
       18       59       30       30           272         615               5
       19       13       35       38           411         673               5
       20       89       30        7           111         351               5
       21       19       96       27           369         714               5
       22       22       84       61           494         735               5
       23       67       41       72           326         541               5
       24       58       42       17            21         303               5
       25       66       21       69           453         731               5
       26       84       19       34           284         606               5
       27       46       49       77            58         385               5
       28       78       30       34           296         603               5
       29       79       21       40           313         560               5
       30        1       78       65            26         419               5
       31       62       39       34            56         428               5
       32       84       11       87           335         551               5
       33       60       40       76           276         537               5
       34       57       39       75             2         275               5
       35       11       81       60           480         721               5
       36       55       45       51           309         654               5
       37       58       35       36           407         764               5
       38        8       40       90           428         788               5
       39       39       48       11            67         356               5
       40        8       80       10           172         402               5
       41       11       94        1           468         695               5
       42       84       23       60           176         432               5
       43       74       97       78           392         787               5
       44       27       28       18           121         341               5
       45       61       42        9           505         777               5
       46       98       22       47           169         513               5
       47       52       45       31           107         392               5
       48       66        8       93           216         489               5
       49       46       67       50           198         450               5
       50       51       37       18           305         546               5
       51       87       96       35           126         511               5
       52       57       31       32           254         539               5
       53       56       47       78           132         451               5
       54       72       30       81            31         318               5
       55       84       21       73           256         567               5
       56       81       22       46           272         637               5
       57       12       82       29           331         608               5
       58       84       20       83           381         704               5
       59       90       43       87           414         797               5
       60       58       45      100           397         667               5
       61       58       28       28           187         548               5
       62       11       94       72            79         407               5
       63       56       51      100           501         753               5
       64       10       95       12           271         642               5
       65       54       26       78           323         680               5
       66       59       42       26           113         443               5
       67       41       40       69           424         681               5
       68       91       20       15           458         828               5
       69        6       90       34           164         548               5
       70       31       70        1            79         423               5
       71       81       27        3           254         550               5
       72       82        2       63           290         614               5
       73       32       11       69            10         239               5
       74       59       44       59           422         629               5
       75       12       90       36           370         680               5
       76       83       22       93           415         638               5
       77       77       13       25           493         710               5
       78        8       99        5           179         379               5
       79       84       24       87           334         657               5
       80       77       28       41            37         383               5
       81       56       38       35           452         709               5
       82       77       27       80           141         409               5
       83       11       94       75           350         690               5
       84       10       95       98           274         483               5
       85       83       15       96           136         367               5
       86       12       92       91           178         573               5
       87       58       79       26            63         310               5
       88       87       22       23            91         327               5
       89       59       40       99           448         682               5
       90       75       22       50           201         514               5
       91       57       47       51            47         299               5
       92       80       13       91           494         864               5
       93       65       50       42           394         695               5
       94       54       25       37           466         704               5
       95       59       40       38            17         375               5
       96       69       57       27           315         650               5
       97       41       42       22           450         760               5
       98       56       17       96           406         682               5
       99       55       44       90           387         718               5
      100       83       20       12           355         642               5
