TC-RC3171

VEHICLE
NUMBER     CAPACITY
   100     420

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       25        0       73           538         613               5
        2       20       65       59           308         427               5
        3       39       63       32            76         195               5
        4       91       27       10           693         743               5
        5       60       83       49           496         595               5
        6       32       26       30            35         110               5
        7       10       99       30           378         450               5
        8       16       64       72           127         248               5
        9       31       62       53            71         162               5
       10       41       78       31           748         866               5
       11       16       54       87            21         152               5
       12        6       52       32           544         688               5
       13       49       76       27           641         771               5
       14       14       37       59           396         450               5
       15       20       46       96           389         475               5
       16       26       50       16           221         339               5
       17        5       61       88           630         726               5
       18       40       98       48           308         439               5
       19       47       43       11           542         661               5
       20       72       41       55           163         294               5
       21        2       50       81           106         209               5
       22       84       79       16           329         475               5
       23       22       63       61           332         439               5
       24        9       59       45           634         725               5
       25       30       36       72           557         636               5
       26       17       50       66           244         335               5
       27       67       86       28           339         443               5
       28       38       18       49           483         596               5
       29       15        0       86             3          72               5
       30       32       45       30           376         492               5
       31       63        5       52           729         830               5
       32       16       27       28           615         698               5
       33       96       16       99           425         539               5
       34        3       48       64           202         296               5
       35       84       13       51           600         738               5
       36       11       90       32           651         756               5
       37       40       63       50            39         175               5
       38       12       58       81           258         391               5
       39       54       53       24           350         425               5
       40       62       60        5           183         290               5
       41       31       41       86           594         667               5
       42       31       42       27           108         162               5
       43       80       32       54           295         408               5
       44       15       49       55           714         806               5
       45       28       42       68           451         506               5
       46       11       57       49            76         183               5
       47       33       71       83           604         685               5
       48       62       61       95           377         512               5
       49       19       50       87            20         128               5
       50       17       49       43           269         353               5
       51       47       54       11           697         752               5
       52       59       70       94           512         643               5
       53       19       58       93           461         522               5
       54       42       44       21           209         324               5
       55       21       59       40           724         867               5
       56       19       51       23           714         847               5
       57        0       78       75           377         499               5
       58       61       48       56           566         700               5
       59       86       77       79           654         755               5
       60       12       25       88           290         365               5
       61        7       53       53            93         148               5
       62       47       35       87           386         523               5
       63       34       65       12           298         401               5
       64       11       50       34           612         673               5
       65       78       41       10           119         173               5
       66       17       50        4           343         410               5
       67       43       46       44           231         330               5
       68       24       47       96           704         787               5
       69       26       47       17            62         197               5
       70       62       79       75           665         786               5
       71       67       25       46           345         489               5
       72       12       18       65           531         599               5
       73        9       52        6           151         204               5
       74       37       35       96           447         594               5
       75       17       98       45           143         257               5
       76       78       59       19            48         157               5
       77       36       41       73           463         521               5
       78       28       28       49           589         738               5
       79       82        0        1           229         369               5
       80       14       41       86           287         354               5
       81       72       68       40           295         417               5
       82       74       90       93           603         738               5
       83       79       62       63           393         488               5
       84       12       61       99           191         335               5
       85        7       56       80           474         536               5
       86       60       82       65           511         577               5
       87       79        6       99           549         646               5
       88       63       45       16            62         150               5
       89       95        7       93           333         465               5
       90       16       43       38           256         334               5
       91       67       78       29            57         151               5
       92       22       29        3           365         479               5
       93       20       50       74           209         303               5
       94       11       44       35           149         233               5
       95       56       41       66           704         808               5
       96       21       40       88           112         244               5
       97       15       55       27             5          83               5
       98       59       45       53           623         755               5
       99       24       70       52           231         363               5
      100       16       57       12           198         286               5
