TC-C4572

VEHICLE
NUMBER     CAPACITY
   100     259

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       28       73        4           712        1027               5
        2       98        5        7           704         992               5
        3       45       63        9           212         520               5
        4       44       55        3           287         501               5
        5       91       82        9           175         443               5
        6       77       34        2          1331        1703               5
        7       32       99        3           224         621               5
        8       95        5        4           256         635               5
        9       95        5       89           843        1061               5
       10       42       63        5           165         446               5
       11       32       72       10          1338        1649               5
       12       72       54        5           916        1234               5
       13        0       93        7           205         481               5
       14       99        1        4           193         577               5
       15       96        8        9           270         589               5
       16       54       79        6           700        1086               5
       17       43       64        9           790        1035               5
       18       12       91       10           156         504               5
       19       47       67        3           842        1198               5
       20        6       93        3           745         966               5
       21       42       68        7           785         987               5
       22       28       63        1           910        1196               5
       23       27       46        2           797        1197               5
       24       13       87       10           787        1179               5
       25        2       99       10          1433        1794               5
       26       28       72       61           217         613               5
       27       58       73        4           175         421               5
       28       67       57        2           349         671               5
       29       53       51       10           823        1114               5
       30       99        0        9           419         817               5
       31       14       89        1          1227        1566               5
       32       95        4        3           791        1031               5
       33       88        8        2           400         734               5
       34       13       87        9           736         964               5
       35       27       86        1          1474        1740               5
       36        9       41        6           848        1111               5
       37       13       92      100          1349        1699               5
       38       36       88        9           282         645               5
       39       87       15        6           652         866               5
       40        1       79        5           796        1185               5
       41       74       12        4          1144        1423               5
       42       79        1        2           205         505               5
       43        4       58        9          1243        1626               5
       44       54       46        9           668        1046               5
       45       11       87       68           329         630               5
       46       99        2        7           219         467               5
       47       56       51       97           226         428               5
       48       41       50        7           699        1095               5
       49       11       86        1           170         380               5
       50       86        1        8           284         620               5
       51       50       29       57           834        1130               5
       52        1       10       10           319         690               5
       53       27       62        9           779        1155               5
       54       89       16        4           710        1084               5
       55       59       48        2           667        1049               5
       56        6       93        8           436         637               5
       57       58       42        6           734         956               5
       58        5       91       63           672         951               5
       59       87       11        1           340         552               5
       60       63       55        6           850        1216               5
       61       29       69       56           276         660               5
       62       75       27        4           677         998               5
       63       95        7       62           232         632               5
       64       77       17        3           639         884               5
       65       33       76        4           287         591               5
       66       58       20       97          1275        1559               5
       67       98        1        3           315         651               5
       68       80        6       84          1227        1440               5
       69       28       90        1           299         556               5
       70       99        2        7           260         616               5
       71       84       14        5           215         506               5
       72       27       71        4           243         567               5
       73       16       73        8          1498        1705               5
       74       10       60        7           154         360               5
       75       39       69       75           693        1047               5
       76       93       65        3            61         434               5
       77       24       10        6           292         692               5
       78       31       55        2           723         987               5
       79       14       77        6           289         506               5
       80       11       85       59           156         384               5
       81       20       76        5          1007        1281               5
       82       98        6        7           332         730               5
       83       32       93        9           822        1102               5
       84       13       87        4           753         984               5
       85       21       77        1           663         960               5
       86       98        4        3           791        1135               5
       87       49       78       76           343         694               5
       88       30       24        5           830        1077               5
       89       31       53        3           656        1036               5
       90       87       52        8           266         545               5
       91        4       87        8           804        1050               5
       92       98       20       10           684        1063               5
       93       29       52        6           277         549               5
       94        6       81        5           670        1065               5
       95       34       30       50           357         736               5
       96        2       99        7           292         632               5
       97       12       84        7           679         977               5
       98       37       38       51           829        1211               5
       99       35       52        8           163         385               5
      100       32       29        8           829        1185               5
