TC-C1069

VEHICLE
NUMBER     CAPACITY
   100     140

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       21       92        0             0        1000               0
        1       99       72        7           496         865               5
        2       21       70        8           456         714               5
        3       20       63        9            98         406               5
        4       94       75        2           436         666               5
        5       34       26        4           339         727               5
        6       14       75       10           320         523               5
        7       62       50        4           451         769               5
        8       26       61       86           459         835               5
        9       42       34        7            55         301               5
       10       64       49        8           260         590               5
       11       42       55       73           284         520               5
       12       36       66        7           444         768               5
       13       87       41        6           154         447               5
       14       52       19       61             1         215               5
       15       61       26       10           406         806               5
       16       71       41       83            22         384               5
       17       21       67        9           272         479               5
       18       18       65        6           216         430               5
       19       62       50        4           345         739               5
       20       40       52        3           334         629               5
       21       80       25       10           489         826               5
       22        9       82        5           269         608               5
       23       50       55        2           407         615               5
       24        6       86        1           400         750               5
       25       58       48        5            34         365               5
       26       77       91       10           328         725               5
       27       62       44       57           376         760               5
       28       83       85        7           314         685               5
       29       71       50        8           301         505               5
       30       85       71        6           446         840               5
       31       59       47       55           442         710               5
       32       49       42        5           432         716               5
       33       15       79        1           184         541               5
       34       76       37        5           224         535               5
       35        2       79        6           486         768               5
       36       76       65        5           207         461               5
       37       63       54        3           449         778               5
       38       77       48        5           497         804               5
       39       73       39       84           494         746               5
       40       25       61        9           416         743               5
       41       10       77        7           452         839               5
       42       95       65        1           488         850               5
       43       83       40       10           454         761               5
       44       96       61        3            27         302               5
       45       74       48       10           450         813               5
       46       71       96        1           440         712               5
       47       11       80       83           302         598               5
       48       93       62       76           154         478               5
       49       70       49        8           466         702               5
       50       63       95        1           174         492               5
       51       68       98       55           248         631               5
       52       18       72        7           234         448               5
       53        5       77        3           260         593               5
       54       63       49        7           141         474               5
       55       20       66        2           327         577               5
       56       70       48        3           444         758               5
       57       13       72        1           157         482               5
       58       13       69        2           104         488               5
       59       80       34       71           441         695               5
       60       66       18       85           476         701               5
       61       80       32        4           471         850               5
       62       13       71        8           351         650               5
       63       10       81        7           198         464               5
       64       25       55        7           485         849               5
       65       93       99        1           214         523               5
       66       75       22        4           275         589               5
       67       22       20        9           194         505               5
       68       89       54        4           313         564               5
       69       92       62        6           309         561               5
       70       17       89        9           334         606               5
       71       21       63        4           228         581               5
       72       54       21        7           327         705               5
       73       92       54       79           482         717               5
       74       94        7       96           470         726               5
       75       77       30        6           347         712               5
       76       80       32       86           162         443               5
       77       62       73        5           227         434               5
       78       65       53        6            39         386               5
       79       11       63        9           425         751               5
       80       53       22        4           458         762               5
       81       21       67       10           453         772               5
       82       70       37       60           439         793               5
       83        0       95        7           210         451               5
       84       67       57        6           174         547               5
       85       20       63        3           465         750               5
       86       86       31        7           308         651               5
       87       38       26        7           248         515               5
       88       64       51       10           412         736               5
       89       99       72       67           405         753               5
       90       70       53        3           187         494               5
       91       18       66       10           472         763               5
       92       15       18       10           439         764               5
       93       90       76        1           435         689               5
       94       53       43        7           435         691               5
       95        5       38       10           474         801               5
       96       91       96        5           453         757               5
       97        0       26        9           182         572               5
       98       78       35        7           435         660               5
       99       10       81        5           223         485               5
      100       14       78        2           237         540               5
