TC-C1042

VEHICLE
NUMBER     CAPACITY
   100     1862

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       16       93        0             0        2000               0
        1       64       82       95          1501        1583               5
        2       91       48       93            27         156               5
        3       91       27       57          1098        1179               5
        4       33       43       57          1371        1437               5
        5       95       32       72          1339        1403               5
        6       13       10       87            92         183               5
        7       93       63       68          1034        1148               5
        8       19       18       65           212         279               5
        9       90       20      100            75         216               5
       10       91       32       75           405         479               5
       11       90       34       88          1333        1395               5
       12       90       25       73          1293        1437               5
       13       92       29       69          1069        1123               5
       14       91       32       96          1690        1787               5
       15       90       28       89           846         930               5
       16       58       31       68          1669        1741               5
       17       27       14       92           212         348               5
       18       90       25       61           812         899               5
       19       89       27       93          1036        1186               5
       20       70       84       81           876        1020               5
       21       75       20       62           859         936               5
       22       87       29       88           104         175               5
       23       93       30       65           423         570               5
       24       94       37       88          1288        1424               5
       25       86       27       84            37         149               5
       26       60       37       63           907        1035               5
       27       66       42       96           139         208               5
       28       22       79       82          1059        1134               5
       29       94       30       50          1192        1321               5
       30       78       30       96           910         989               5
       31       95       31       53          1712        1830               5
       32       89       32       71           905        1002               5
       33       90       31       53           131         218               5
       34       91       33       92           810         955               5
       35       79       33       76          1264        1382               5
       36       94       29       65          1353        1444               5
       37       40       90       78          1009        1157               5
       38       68       84       97          1452        1527               5
       39       94       39       52           179         232               5
       40       90       17       82           503         619               5
       41       92       29       65          1473        1617               5
       42       90       27       51           970        1076               5
       43       90       26       96          1158        1231               5
       44       23       19       77          1518        1663               5
       45       93       25       99           590         656               5
       46       96       35       71          1736        1871               5
       47       87       30       51          1010        1076               5
       48       91       29       77          1425        1499               5
       49       93       35       94           912         986               5
       50       60       19       75           329         394               5
       51       59       80       96           218         315               5
       52       91       27       93           732         835               5
       53       86       25       81           126         226               5
       54       71       96       95           581         662               5
       55       13       16       90           171         272               5
       56       89       21       54           803         900               5
       57       67       41       95          1296        1416               5
       58       89       29       93           823         957               5
       59       89       22       68          1114        1183               5
       60       96       34       76          1340        1478               5
       61       86       31       92           502         584               5
       62       67       85       83           763         892               5
       63       86       21       90            41         177               5
       64       94       26       53          1326        1409               5
       65       24       19       66          1686        1806               5
       66       92       27       94           509         612               5
       67       88       27       93            13         103               5
       68       94       30       75          1377        1497               5
       69       94       29       68          1320        1398               5
       70       91       29       83           758         848               5
       71       45       85       62            67         121               5
       72       84       20       92           530         672               5
       73       86       44       74           928        1028               5
       74       14       35       82          1219        1337               5
       75       95       24       65            26         110               5
       76       39       46       68           316         446               5
       77       91       35       98           897        1000               5
       78       59       49       94          1537        1654               5
       79       90       22       61           943        1033               5
       80       84       32       99          1191        1288               5
       81       94       26       84           294         349               5
       82       96       28       84          1547        1661               5
       83       91       27       80           394         471               5
       84       91       28       81           918        1014               5
       85       80       25       55          1706        1846               5
       86       53       85       90            50         182               5
       87       79        2       64           219         329               5
       88       90       31       81           597         692               5
       89      100       31       55           993        1058               5
       90       66       80       86          1643        1759               5
       91       99       25       62           497         570               5
       92       92       27       59          1282        1370               5
       93       92       29       55           640         742               5
       94       65       19       72          1231        1333               5
       95       92       29       88           743         879               5
       96       98       29       95          1031        1099               5
       97       90       27       93          1608        1690               5
       98       97       32       63          1309        1452               5
       99       69       18       83          1191        1248               5
      100       56       73       64          1188        1241               5
