TC-C0814

VEHICLE
NUMBER     CAPACITY
   100     121

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       75       76        0             0        1000               0
        1       14      100        5           451         693               5
        2       40       58        9           412         630               5
        3       12       97        5           449         827               5
        4       70       29        9           266         622               5
        5        5       97        5           427         726               5
        6       85       27        9           343         593               5
        7       13       88        6           330         574               5
        8       31       12        6           349         607               5
        9        4       96       10           407         708               5
       10       11       84       10           204         431               5
       11       15       86        9           495         701               5
       12       46       51       10            37         374               5
       13        0       93       10           469         819               5
       14       88       17       10           237         632               5
       15       44       50        6           257         487               5
       16       88       77       10           425         729               5
       17       80       28        7           108         423               5
       18        6       97        7           279         479               5
       19        2       93        7           437         643               5
       20        2       95        7           251         503               5
       21        2       95        5           313         642               5
       22        2       94        8           490         759               5
       23       42       47       10           269         631               5
       24        2       93        8           313         567               5
       25       84       72        9           446         808               5
       26       22       93       10           442         811               5
       27       50       50        6           412         746               5
       28        2       94        5           332         702               5
       29        2       94        6            78         349               5
       30        6       52       10           174         462               5
       31       56       80       10           449         762               5
       32       35       54       10           235         474               5
       33       16       96        8           495         872               5
       34       13       90       10           455         776               5
       35       10       48        6           150         439               5
       36       16       95        9           441         747               5
       37       45       47        6           237         537               5
       38        7       49        6           450         668               5
       39       15       99        7           493         712               5
       40        2       94        7           285         575               5
       41        2       94        7           320         681               5
       42       87       23        6           338         601               5
       43       21       82        8           170         462               5
       44       12       46        8            61         270               5
       45        4       94        5           117         341               5
       46       14       34        7           113         500               5
       47        6        1        7           230         491               5
       48       91       81        8           235         547               5
       49        5       98        8           282         603               5
       50       98       68        9           252         616               5
       51       15       96        9           464         743               5
       52        4       97        6           463         700               5
       53        1       62        8           314         542               5
       54       28        1       10           472         788               5
       55       18       47       10           295         644               5
       56       38       50       10           168         564               5
       57       95       82        9           435         783               5
       58       59       43        9           313         536               5
       59       94       79        6            29         395               5
       60       65        4        9           294         606               5
       61       69       35        6           297         662               5
       62       55        6        8           188         509               5
       63       95       40        7           492         702               5
       64       88       37       10           469         686               5
       65        7       90        7           292         662               5
       66       39       43        8           420         718               5
       67       81       20        8           434         728               5
       68        4       59        8           455         699               5
       69       81       23        6           501         777               5
       70        2       92        5           163         512               5
       71       10       93        9           404         660               5
       72       43       53        7           258         499               5
       73       23       23        6           442         783               5
       74       58        4        9            32         297               5
       75       15       87        9           299         646               5
       76        9       50        5           323         549               5
       77       13       92       10           415         790               5
       78       26       51        9            30         389               5
       79       83       21        5           410         804               5
       80       93       69        5           264         584               5
       81       15      100        5           225         560               5
       82       20       66        8           447         658               5
       83       26       84        6           438         755               5
       84        7       55       10           384         710               5
       85       15       99        5           427         809               5
       86       12       99        8           450         839               5
       87        7       57        8           345         576               5
       88       31       80        6           367         761               5
       89       11       50        9           313         638               5
       90        3      100        9           217         461               5
       91        2       93        6           207         564               5
       92       39       54        6           246         535               5
       93       19       99        6           473         725               5
       94       15       26        5           192         449               5
       95       38       86        7           155         396               5
       96        7       93        5           360         614               5
       97       92       72        6           235         580               5
       98       83       26        5           157         494               5
       99       86       26        8           479         876               5
      100       30       94        5           383         651               5
