TC-C4397

VEHICLE
NUMBER     CAPACITY
   100     1198

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       65       86       82            46         321               5
        2       88       59       82           208         588               5
        3       31       89       22           265         632               5
        4       58       61       53           297         637               5
        5       37       94       68           496         819               5
        6       57       24       78           335         592               5
        7       38       89       38           213         529               5
        8       52       41       33           316         703               5
        9       29       90       76           326         708               5
       10       28       66       84           345         563               5
       11       61       28       76           488         700               5
       12       59       22       39           154         363               5
       13       83       36       51           486         751               5
       14       46       24       61           421         641               5
       15       59       62       75           461         802               5
       16       54       85       44           179         525               5
       17       76       64       73           136         400               5
       18       50       77       81           211         491               5
       19       12       28       76           166         523               5
       20       20       81       55           492         888               5
       21       45       71       94           305         571               5
       22       59       27       69           281         563               5
       23       50       59       28           487         866               5
       24       55       75       33           451         705               5
       25       36       55       55           410         661               5
       26       53       19       29             5         321               5
       27       50       83       28           295         687               5
       28       34       75       93           234         545               5
       29       22       54       66           308         558               5
       30       61       62       42           415         811               5
       31       59        8       69           191         591               5
       32       49       90       11           137         360               5
       33       93       46       30           403         759               5
       34       98       53       47           423         662               5
       35       53       81       70           219         515               5
       36       52       81       97           243         457               5
       37       73       47       16           219         507               5
       38       76       28       36           107         412               5
       39       14       79       45           302         583               5
       40       48       56       25           287         494               5
       41       32       58       80           428         686               5
       42       84       46       36           311         564               5
       43       55       91       32           485         800               5
       44       74       58       13           349         708               5
       45       66       33        5           464         735               5
       46       58       25       31           477         874               5
       47       33       98        2           500         811               5
       48       54       26       18           433         778               5
       49       60       30       43            19         416               5
       50       46       10       81           447         714               5
       51       74       69       47           250         618               5
       52       77       30       20           214         460               5
       53       79       31       15           321         589               5
       54       45       83       38           480         857               5
       55       51       83       42           468         816               5
       56       54       81       38            89         481               5
       57       49       79       54           496         739               5
       58       85       12       43           409         668               5
       59       25       96       99           291         603               5
       60       77       76       40           161         409               5
       61       29       91       84           280         578               5
       62       56       99       52           173         530               5
       63       27       71       37           500         754               5
       64       84       55       83           335         708               5
       65       13       25       91           483         796               5
       66       61       26       28           436         809               5
       67       91       90       58            74         415               5
       68       88       80       74           425         712               5
       69       66       61       82           481         778               5
       70       53       92       90           302         606               5
       71       69       58      100           313         613               5
       72       69       29       84           413         758               5
       73       68       34       24           473         719               5
       74       33       95       81           202         409               5
       75       75       33       11           312         643               5
       76       61       46       43           442         683               5
       77       15       64       20           440         711               5
       78       42       71       88           314         605               5
       79       38       91       67           243         571               5
       80       53       83       87           421         820               5
       81       58       25       23           280         633               5
       82       48       80      100           439         795               5
       83       50       78       31           418         683               5
       84       58       28        1           439         685               5
       85       59      100       54           191         534               5
       86       33       89       16           229         492               5
       87       72       31       23           426         771               5
       88       49       71       37           281         556               5
       89       89       25       70           289         625               5
       90       52       81        3           318         617               5
       91       26       67        3           271         501               5
       92       57       59        5           445         726               5
       93       21       93        4            76         323               5
       94       26       17       77           130         442               5
       95        5       97       39           485         748               5
       96       52       77       39           162         388               5
       97       70        2       31           401         792               5
       98       73       38       54           205         593               5
       99       52       52       43           318         582               5
      100       38       60       47           250         614               5
