TC-RC4948

VEHICLE
NUMBER     CAPACITY
   100     877

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       80       23       67           798         927               5
        2       85       42       35           899         986               5
        3       10        9       24           225         318               5
        4       82       19       88           657         752               5
        5       40       41        6           295         428               5
        6       99        1       74           786         882               5
        7       29        6       45          1372        1449               5
        8       91        1       12          1184        1321               5
        9       78       29       10          1548        1696               5
       10       80       22       80          1205        1302               5
       11       71       61       33           679         829               5
       12       15        4       33           723         820               5
       13       77      100       36           296         357               5
       14       24       64       71           822         929               5
       15       43       24       27           837         902               5
       16       77       67       18           693         769               5
       17       76       23       12           255         367               5
       18        9       21       53           206         263               5
       19       13       82       99           341         455               5
       20       31       76       17           185         317               5
       21       12        6       89           328         396               5
       22       10       50       87           554         631               5
       23       21       93       82           724         779               5
       24       18       84       58           777         889               5
       25       74       77       93           173         234               5
       26       83       26       51          1154        1255               5
       27       72       78       70            54         185               5
       28       46       21       99           183         242               5
       29       15       57       83           160         238               5
       30       84       40        2           802         905               5
       31       91       36       93           866         970               5
       32       20       80       51           316         371               5
       33       84       93       95           685         805               5
       34        2       39        1           698         827               5
       35       78       22       54           679         828               5
       36       76       18       14           696         825               5
       37       86       25       80           488         625               5
       38       84       40       92           809         885               5
       39       88       14       89           517         632               5
       40       78       76       21          1102        1234               5
       41        5       48       24           680         744               5
       42        1        2       75           835         926               5
       43       58       80       63           713         774               5
       44       13       98       35           233         314               5
       45       30       78       76           321         452               5
       46       82       40       11           259         315               5
       47       42       42       71           651         771               5
       48       53       19        1           345         493               5
       49       80       63       84           768         848               5
       50       17       71       65           987        1057               5
       51        7       22       82           875         987               5
       52       71        4       25           856         907               5
       53       45       82       39           313         401               5
       54       26       38       55           153         296               5
       55       68       35       85           664         790               5
       56       91       25      100           244         394               5
       57       12       82       32           192         342               5
       58       90       13       81          1179        1326               5
       59       40       72       87           291         413               5
       60       59        1       74           187         300               5
       61       73       24       51           233         336               5
       62       38       93       89           663         797               5
       63       78       75       29           705         819               5
       64       24       44       73          1233        1309               5
       65       14       24       99           170         229               5
       66       35        7       76           294         397               5
       67       18       15       16           193         275               5
       68        0       28       68           250         304               5
       69       20       55       10           807         881               5
       70       82       43       47           770         845               5
       71       39       82        6           737         850               5
       72       80       75      100          1614        1712               5
       73       87       79       95           306         391               5
       74       78       22       73           690         788               5
       75       83       41       50          1168        1243               5
       76       77       23       78           666         743               5
       77       73       51       96          1652        1752               5
       78       88        0       34           708         853               5
       79       31       60       38            13         153               5
       80       67       14       36           694         757               5
       81       85       46       45           306         414               5
       82       93        6       73           776         856               5
       83       20       68       89          1706        1826               5
       84       39       41       65           753         889               5
       85       80       55       54           245         321               5
       86       79       71       57           152         294               5
       87        3       52       52           790         864               5
       88       91       58        1           224         291               5
       89       81       34       38           163         220               5
       90        2       21       25           113         167               5
       91       75       20       13           178         314               5
       92       79       34       55           413         501               5
       93       90       38       56          1001        1090               5
       94       79       12       54           325         386               5
       95       43       35       32           278         393               5
       96        0       20       47           763         910               5
       97       28       53       79           667         777               5
       98       67       32       91           168         221               5
       99       69       26       44           165         288               5
      100       82       23       33           822         914               5
