TC-RC2985

VEHICLE
NUMBER     CAPACITY
   100     45

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       36       97       10           297         511               5
        2       51       70        7           189         581               5
        3       57       62        3           151         425               5
        4       53       79        1           135         516               5
        5       18       56        6           419         728               5
        6       59       89       10           237         585               5
        7       95       43       10           293         677               5
        8       46       90        4           416         702               5
        9       89        0        4           412         743               5
       10       68       55       10           275         532               5
       11       94       37        6           199         437               5
       12       80       81       10           270         558               5
       13       53       69        7            46         349               5
       14       30       38        5           196         481               5
       15       98       27        3           330         533               5
       16       97       47        1           379         659               5
       17       75       55        5           231         460               5
       18       93       91        2           307         560               5
       19       90       54        4           408         801               5
       20       55       85        9           145         382               5
       21       47       46        3           246         596               5
       22       62       73        5            63         266               5
       23        9       65        3           276         566               5
       24       84       17        1           227         585               5
       25       95       61        7           327         641               5
       26       47       99        7           312         598               5
       27       41       38        6             4         271               5
       28       32       26        5            49         409               5
       29       54       49       10           155         370               5
       30        0       41        5           268         514               5
       31       95       34        1           165         416               5
       32       44       75        8           183         469               5
       33       44        7        6           190         474               5
       34       12       68        2           386         693               5
       35      100       10        4           179         508               5
       36       55       70        1           125         332               5
       37       60       75       10           497         864               5
       38        1       66        7             6         303               5
       39       28       97        7           237         523               5
       40       41        1        1           291         526               5
       41       77       14        9            18         378               5
       42       42       14        2           336         642               5
       43       55       76        1           115         406               5
       44       33       67        6           393         651               5
       45       95       83        9            87         353               5
       46       57       74        2           298         530               5
       47       31        1        8           157         402               5
       48       70       58        6           153         411               5
       49       85        7        3            25         415               5
       50       43        4        1           442         835               5
       51       15       14        6           423         780               5
       52       56       64        9           474         778               5
       53       94       45       10            78         456               5
       54       46       13        5           182         579               5
       55       39       11        5           246         536               5
       56       85       35        2           269         604               5
       57       79       63        7           127         495               5
       58       39       24        4           201         460               5
       59       15       74        7           189         449               5
       60       23       39        1           394         648               5
       61       19       61        8            24         391               5
       62       85       78        9           312         619               5
       63       47        0        5           254         510               5
       64       55       70        7           331         595               5
       65       58       65        6           492         854               5
       66       52       79        4           318         611               5
       67       47       65        9           316         570               5
       68       66       50        2           195         418               5
       69       50       33        9           467         741               5
       70       55       69        8            85         448               5
       71       47       76       10            55         353               5
       72       32       37        1           316         642               5
       73       18       14        7           234         491               5
       74       92       36        2           323         697               5
       75       51        1        9           375         613               5
       76       79       24        6           296         521               5
       77       51       58        4           463         811               5
       78       48       27        5           280         574               5
       79      100       89        6            97         324               5
       80       45       68        2           492         722               5
       81       22        8        6           118         470               5
       82       54       68        2           273         531               5
       83       32       60        7           366         644               5
       84       37       40        5           402         607               5
       85       25        7        2           362         612               5
       86       41        4        2            96         366               5
       87       42        5       10           410         757               5
       88       56       18        5           448         649               5
       89       41       74       10           275         576               5
       90       13       25        2            42         388               5
       91       81       98        8           299         585               5
       92       61       53        9           286         528               5
       93       52       90        5           478         794               5
       94       79        2        5            69         442               5
       95       66       48        6           359         625               5
       96       69       56        1           247         646               5
       97       26       93       10           206         592               5
       98       62        5        7           451         713               5
       99       40        0        9            87         298               5
      100       40       16        4           423         659               5
