TC-R0539

VEHICLE
NUMBER     CAPACITY
   100     200

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       23       34        0             0        2000               0
        1       55       81        1            45         445               5
        2       20       98        7           224         493               5
        3       22       45        2          1024        1380               5
        4        4       10        3           501         765               5
        5       38       63        8          1297        1551               5
        6       62       29        4            37         290               5
        7       65       10        7          1113        1407               5
        8       49       44        5           200         423               5
        9       22       31        5           395         647               5
       10       57        4        4           496         790               5
       11       74       39        8           403         789               5
       12       85       54        8           243         534               5
       13       75       10        4          1366        1582               5
       14       41       71       10           922        1157               5
       15       99        4        6          1418        1638               5
       16       10       68        4          1438        1700               5
       17       69       47       10          1034        1252               5
       18       63       69       90          1276        1655               5
       19       67       63        5          1136        1517               5
       20       37       79        3           126         510               5
       21       30       96        4          1271        1652               5
       22        9       83       10            59         332               5
       23       67       10        7            55         263               5
       24       23        3       57           907        1248               5
       25        9       84        4           677         961               5
       26       47       65        6            31         350               5
       27       15       26        6           814        1207               5
       28       68        7        7          1245        1513               5
       29       90       42       10          1335        1590               5
       30       19       69        2          1311        1580               5
       31        4       93       97          1058        1432               5
       32       75       51        6           599         843               5
       33       56       79       10           682         892               5
       34        2       89        8          1374        1740               5
       35        6       42        2          1366        1605               5
       36       60       90        9          1181        1553               5
       37       46       87        5           900        1224               5
       38       62       85        3           758        1021               5
       39        4        0        3           186         444               5
       40       44       51        1           886        1189               5
       41       32       19        7           763        1057               5
       42       11       59       10           816        1201               5
       43       37       96        8           915        1267               5
       44       21       58       57           573         940               5
       45       16       45        7           103         447               5
       46       22        7        4           434         765               5
       47       15       64        3          1326        1660               5
       48       75       92       82           843        1144               5
       49       10       36        9           200         483               5
       50       29       31        9           869        1144               5
       51       33        7        9           712        1025               5
       52       29       23        5           664         874               5
       53       50       89        1           272         580               5
       54       65       53        6           982        1339               5
       55       89       71        7          1368        1647               5
       56       59       32        6           789        1104               5
       57       59       55       10           392         624               5
       58       11       87        3           106         315               5
       59       76       73       61          1034        1321               5
       60       52       67        8           485         812               5
       61       68       39        3           795        1041               5
       62       29       32        4          1456        1796               5
       63       72       64        4          1186        1541               5
       64       11       89        6           712        1012               5
       65       88       27        2           360         602               5
       66       80       84        1          1080        1440               5
       67       94       10        2          1245        1584               5
       68       91       74        7           556         809               5
       69       59       18        5          1144        1491               5
       70       77       87        4           749         958               5
       71        6       44       88          1361        1646               5
       72       78       64        3           195         449               5
       73       48       63        1           552         773               5
       74       27       91        3           228         588               5
       75        5       47        3          1269        1521               5
       76       78       45        8           950        1257               5
       77       78       35        7          1252        1469               5
       78       56       77        9          1227        1447               5
       79       61        7        9             9         327               5
       80        0       75       10           942        1326               5
       81       71       10        8          1391        1769               5
       82       41       69        6           509         894               5
       83       28        4        5           749        1087               5
       84       91       77        7          1469        1822               5
       85       27       39        5           613         910               5
       86       24       17        4           423         771               5
       87       45       51       10           898        1098               5
       88       21       49       79          1302        1678               5
       89       64       80        4           968        1235               5
       90       84       30        8          1210        1480               5
       91       59       32       71           958        1341               5
       92       57       63        4           718         954               5
       93       44       10        9           745        1131               5
       94       50       42        1          1247        1537               5
       95       10       41        3           854        1134               5
       96       21       37       62           247         554               5
       97       78       16        8           954        1282               5
       98       71       74        7           467         835               5
       99       54       63        2           294         553               5
      100       39       15        1           701        1072               5
