TC-RC4798

VEHICLE
NUMBER     CAPACITY
   100     128

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       97       69        7           182         428               5
        2       41       25        7           850        1052               5
        3       79       92        3           321         633               5
        4       29       14        8           158         371               5
        5       88       18       10           725        1121               5
        6       99      100        8          1498        1827               5
        7       56       37        5           215         502               5
        8        3       71        1           201         598               5
        9       23       45        5           744        1120               5
       10       77       14        4           817        1152               5
       11       55       87        9           249         517               5
       12       85       81        3           756        1110               5
       13       81       17        2           654         990               5
       14       33       10        4           187         560               5
       15       23        5        3           742         950               5
       16      100       25        2           192         478               5
       17       96       39        5           199         578               5
       18       22       21        5           971        1253               5
       19        5       51        5           170         371               5
       20       43       68        6           164         495               5
       21        7       47        2           330         680               5
       22       83       18        6           297         531               5
       23       30       26        6           145         477               5
       24        9       96        7           515         783               5
       25        8       27        3          1041        1282               5
       26        5       61        3           168         380               5
       27       69       69        6           246         486               5
       28       23       47        8           679         890               5
       29       53       92        1           211         490               5
       30       73       16        2           969        1230               5
       31       31       94        7           665         994               5
       32       92       86        9           258         611               5
       33       87       15        1          1315        1563               5
       34       51       80        6           656        1048               5
       35       94       46        4           252         515               5
       36       18       21        2          1386        1628               5
       37       45       30        6           775        1099               5
       38       88       24        6           774         995               5
       39       57        5        8           672         910               5
       40       50       15        8           685         917               5
       41       96       23        3           674        1039               5
       42       51       13        3            46         436               5
       43       81       15        6           104         373               5
       44       21       12        1           658         935               5
       45       64       38        2           657         864               5
       46       23       60        9          1232        1433               5
       47       51       40        5           332         626               5
       48       35       77        9           306         687               5
       49       32       62        9           794        1173               5
       50       52        5        8           809        1085               5
       51       74       10        2           274         518               5
       52       33       77        6           704         966               5
       53       62       27        2           286         641               5
       54       89        4        5           668         946               5
       55       89        8       10           260         651               5
       56       14       16        5           300         655               5
       57       85       22        5          1163        1404               5
       58       81       21        1          1298        1644               5
       59       67        4        1           771        1156               5
       60       56       89        4           755         983               5
       61       67        8        1           830        1088               5
       62       85       32        2           314         702               5
       63       12       25        6           550         922               5
       64       79       17        2           225         508               5
       65       53        7        7           173         382               5
       66       63       14        3           753        1137               5
       67       72       19       10           848        1165               5
       68       72       11        7           152         413               5
       69       50       58        7           842        1223               5
       70       67       12        1           682        1012               5
       71       95        7        6           237         483               5
       72       90       19        6           304         646               5
       73       91       24        8           685        1023               5
       74       87       14        6           232         520               5
       75       23        3        8          1465        1827               5
       76       81       15        9           878        1130               5
       77       90       21        2           600         931               5
       78       85       14        4           337         703               5
       79       23       37        2           178         441               5
       80       22       53        6           596         871               5
       81       93       52        8           789        1078               5
       82       32       71        5           652        1034               5
       83        1       37        9           334         556               5
       84       90       11        3          1028        1266               5
       85       79       44       10          1156        1541               5
       86       25        8        9           707        1077               5
       87       92       15        7           724        1042               5
       88       81       15        6           789        1060               5
       89       43       91        1          1096        1301               5
       90       92       20        4          1154        1360               5
       91       84       16        2           706         937               5
       92        5        5       10           424         781               5
       93       87       12       10           296         505               5
       94       54        9        4           172         479               5
       95       80       20        7          1032        1290               5
       96       45        8       10           433         736               5
       97       81       14        2           204         562               5
       98       94       29       10           730         951               5
       99       18       18        6           717        1098               5
      100       40       46        8           737        1059               5
