TC-RC4615

VEHICLE
NUMBER     CAPACITY
   100     8

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       63       53        1           362         430               5
        2        0       96        1           164         225               5
        3       11       47        1           112         178               5
        4        7       44        1           208         309               5
        5       57       11        1           606         659               5
        6       80       70        1           192         291               5
        7       31       26        1           655         782               5
        8       35       44        1             8         116               5
        9        3       80        1           672         739               5
       10       13       43        1           513         629               5
       11       58       96        1           304         403               5
       12       73       68        1           706         832               5
       13       29       56        1           664         768               5
       14       74       66        1           666         766               5
       15       97       25        1           668         797               5
       16       35       64        1           719         835               5
       17       21       78        1           240         370               5
       18        9       45        1           305         380               5
       19       32       45        1           161         250               5
       20        8       42        1           299         392               5
       21       73       56        1           719         800               5
       22       32       49        1           577         649               5
       23       56       63        1           728         781               5
       24       11       42        1           699         835               5
       25       17       67        1           473         563               5
       26       49       58        1           749         838               5
       27       35       44        1           705         771               5
       28       10       49        1           739         839               5
       29       90       70        1           322         412               5
       30       98       23        1           666         750               5
       31       73       33        1           231         328               5
       32       39       46        1           263         347               5
       33       25       54        1           199         337               5
       34        8       73        1            32          87               5
       35       32       13        1           176         229               5
       36       75       71        1           667         769               5
       37       21       89        1           705         788               5
       38       87       94        1           200         333               5
       39       37       46        1           738         795               5
       40       65       16        1           325         426               5
       41       27       44        1           652         704               5
       42       66       52        1           219         340               5
       43       77       60        1           660         791               5
       44       59       94        1           235         381               5
       45        6       47        1           204         335               5
       46       30       23        1           470         570               5
       47        6       27        1           664         725               5
       48        4       19        1           231         344               5
       49       30       35        1           665         765               5
       50       62       75        1           699         749               5
       51       54       41        1           246         349               5
       52       22       57        1           350         493               5
       53       59       76        1           530         647               5
       54       43        1        1           726         801               5
       55       12       39        1           661         772               5
       56       46       36        1           190         307               5
       57       32       56        1           708         817               5
       58       11        8        1           737         789               5
       59       12       11        1           295         348               5
       60        3       13        1           251         330               5
       61       10       65        1           687         778               5
       62        5       94        1           236         350               5
       63       18       50        1           578         638               5
       64       23       53        1           173         277               5
       65       46       35        1           739         858               5
       66       82       31        1           218         357               5
       67       11       43        1           678         763               5
       68       42       32        1           347         413               5
       69       41       47        1           739         878               5
       70       13       23        1           199         304               5
       71       11       39        1           250         369               5
       72       25       14        1           212         338               5
       73       71       66        1           349         410               5
       74        3       15        1           695         769               5
       75       43       36        1           680         775               5
       76       22       33        1           651         795               5
       77       84       61        1            28         176               5
       78       10        5        1           273         383               5
       79       49       29        1             1          94               5
       80       71       21        1           139         200               5
       81       35       44        1           294         391               5
       82       35       44        1           181         322               5
       83        3      100        1           713         786               5
       84        2       28        1           648         707               5
       85       10       43        1           181         251               5
       86        6        0        1           661         795               5
       87        6       91        1           204         325               5
       88       11       48        1           303         389               5
       89        4       40        1           728         800               5
       90        7       37        1           712         801               5
       91        6        1        1           259         353               5
       92       31       65        1           306         456               5
       93       83       71        1           301         447               5
       94       31       39        1           281         391               5
       95        6       20        1           749         851               5
       96       12       30        1           618         757               5
       97       14       36        1           691         756               5
       98       43       37        1           208         311               5
       99       84       61        1           166         279               5
      100        8       16        1           740         799               5
