TC-R3732

VEHICLE
NUMBER     CAPACITY
   100     185

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       14       26        6           214         297               5
        2       81       16        9           731         880               5
        3       10       93        6           261         314               5
        4       57       64        9           327         451               5
        5       94       89        8           286         430               5
        6       60       50        8           733         856               5
        7       16       46        6           274         386               5
        8       32       60        8           787         908               5
        9        2        7        8           818         883               5
       10       87       14        9           257         340               5
       11        8      100       10           299         419               5
       12        1       14        7           659         773               5
       13       67       75        7           786         856               5
       14       40       80       10           722         819               5
       15       81       39        5           284         364               5
       16       75       88        5           720         836               5
       17       85       17        7           952        1036               5
       18       41       56        7           258         326               5
       19       66       76       10           282         432               5
       20       15       67        7            52         185               5
       21       65        2        9           710         793               5
       22        8       99        8           284         398               5
       23       65       14        9           307         366               5
       24       41       63        7           822         960               5
       25       21       91        5           717         786               5
       26       17       99        8           226         328               5
       27       88       43        7           257         382               5
       28       32       13        7           793         852               5
       29       60       12       10           787         854               5
       30       33       30       10           812         865               5
       31       30       71       10           789         881               5
       32       43       43        9           331         396               5
       33       78      100        7           793         861               5
       34       81       87        5          1726        1853               5
       35       70       76        9           249         361               5
       36       81       14        8           216         292               5
       37       79        1        8           323         375               5
       38       94       49        9          1616        1688               5
       39       53        0        5           713         812               5
       40       14       93        7          1310        1379               5
       41       66       93        9           736         827               5
       42       59       49        9          1645        1743               5
       43       37       13        6          1488        1625               5
       44       26       18        8           711         856               5
       45       86       98        8          1355        1429               5
       46       34       54        9           689         810               5
       47       53       55        8           403         470               5
       48       48        7        6          1507        1565               5
       49       93       24        9          1587        1709               5
       50       55       37        9           361         417               5
       51       97       72       10           589         684               5
       52       55       45        5           215         335               5
       53       51       77       10           842         973               5
       54       56       56        5          1265        1324               5
       55       77      100       10           285         336               5
       56       71       58        6           228         351               5
       57       83       54       10           269         411               5
       58       64       21        9           332         385               5
       59       95       12        5          1269        1386               5
       60       13       23        7          1246        1324               5
       61       47       54        6          1402        1479               5
       62       16       52        8           329         424               5
       63       58      100        6           709         806               5
       64        1        3        6           301         413               5
       65       72       56        5           199         344               5
       66       71        2        6           812         918               5
       67       79       57        9           749         844               5
       68       65       97        9           795         870               5
       69       33       83        5           719         865               5
       70        3       19        5           258         343               5
       71       95       75        9          1607        1677               5
       72       85       18        7           722         809               5
       73        4        5       10           129         271               5
       74       31       90        6           183         307               5
       75       20       68        8           792         862               5
       76       77       19       10           672         748               5
       77       89       93        7           727         857               5
       78       47       25       10           693         774               5
       79       15        6        9           741         858               5
       80       14       32        5           273         351               5
       81       55        3       10           173         259               5
       82        2        6       10           330         421               5
       83       81       70       10            54         140               5
       84       15       85        5           775         865               5
       85        8        8        9           294         424               5
       86       69       11        7           746         892               5
       87       48       80        8           277         328               5
       88       82       78        6           792         898               5
       89       68        9        8           294         388               5
       90       18       79        8           814         870               5
       91       92       29        7           861         935               5
       92       33       20        6           250         398               5
       93       20       27        7          1734        1866               5
       94        6       34        8           192         296               5
       95       28       75       10           239         342               5
       96       18       19        6           847         955               5
       97       21       92       10           847         979               5
       98       89       42        8          1710        1843               5
       99        5       19        5           214         293               5
      100       24       26        8           716         817               5
