TC-RC1509

VEHICLE
NUMBER     CAPACITY
   100     1297

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       82       39        0             0        1000               0
        1       34       28       97           282         371               5
        2        0       79       78           739         878               5
        3       57       28       43           689         780               5
        4       42       21       46           446         586               5
        5       64        5       29           710         838               5
        6       90       76       97           743         800               5
        7       29       43       54           160         301               5
        8       41       18       92           238         313               5
        9       12       16       31           667         747               5
       10       24       57       78           490         557               5
       11       61       95       24           654         715               5
       12       34       66       75           446         550               5
       13       15       33       63           729         784               5
       14       79       95       91           625         761               5
       15       54       18       42           140         223               5
       16       51       19       27           745         870               5
       17       67       30       15           725         787               5
       18       58       31      100           248         343               5
       19       72      100       97           738         863               5
       20       80       86       74           213         321               5
       21       43       42       48           190         289               5
       22       40       30       55           263         342               5
       23       50       25       99           214         286               5
       24       59       80       66           663         752               5
       25       53       94        2           666         762               5
       26       22       63        4           163         218               5
       27       24       98       29           236         384               5
       28       45       61       56           204         288               5
       29       62       78       71           235         319               5
       30       29       86       83           235         301               5
       31       57      100       35           697         824               5
       32        2       29       77           232         343               5
       33       11       32       41           337         402               5
       34       69       30      100           417         467               5
       35       40       13       96           342         485               5
       36       53       18       47           651         787               5
       37       75       84       73           718         861               5
       38       56       35       17           698         847               5
       39       49       22       14           750         838               5
       40       35       35       40           412         491               5
       41       77       90       25           699         816               5
       42       56       23       15           704         793               5
       43       19       31      100           183         295               5
       44       57       26       97           191         245               5
       45       60       98       55           675         732               5
       46       64       55       68           597         729               5
       47       14       65       11           713         833               5
       48       76       77       58           371         485               5
       49       72       92       88           279         428               5
       50       40       14       94           341         448               5
       51       96       70       79           198         324               5
       52       66       70        8           534         644               5
       53       91       54        2           702         820               5
       54       37       82       62           293         397               5
       55       27       47       73           689         802               5
       56       73       44       73           154         212               5
       57       76       85       45           728         816               5
       58       90       91       18           232         333               5
       59       70       81       62           316         414               5
       60       36       30       14           717         809               5
       61       38       38        6           208         355               5
       62       68       29       10           313         404               5
       63        5       25       59           363         470               5
       64       51       12       63           700         794               5
       65       58       43       81           698         753               5
       66       21       99       40           692         838               5
       67        9       77       80           666         775               5
       68       42       12       69            85         166               5
       69       50        9       59           149         216               5
       70       73       99       25           667         781               5
       71       18      100       99           158         226               5
       72       61       51       33           744         816               5
       73       32       11       58           234         299               5
       74       58       29       45           340         470               5
       75       67        2        3           230         308               5
       76       43       86       26           560         646               5
       77       41       38       73           712         839               5
       78       36       17       19           302         452               5
       79       57       27       75           278         329               5
       80       51       50       27           687         813               5
       81       64       34       54           188         266               5
       82       66       94       48           664         780               5
       83       20       30       24           228         284               5
       84       77       62       10           230         331               5
       85       24       31       44           658         771               5
       86       14        2       96           692         746               5
       87       58        4       91           229         374               5
       88       37       24       99           227         354               5
       89       96        4       77           668         755               5
       90       17       75       34           414         550               5
       91       64       92       80           208         270               5
       92       78       27       32           674         746               5
       93       37       11       20           154         210               5
       94       41       89       67           390         445               5
       95       59       30        4           710         796               5
       96       70       69       85           481         615               5
       97       42       21       72           337         418               5
       98       27        2       74           134         223               5
       99       90       83       21           125         190               5
      100        4       40       68           433         513               5
