TC-R0137

VEHICLE
NUMBER     CAPACITY
   100     88

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       25       83        0             0        1000               0
        1       75       27        7           434         796               5
        2        2       94        5           228         460               5
        3       15       42        7           390         770               5
        4       11       58        7           339         553               5
        5       23       68        2           118         344               5
        6       63       78        1           341         650               5
        7        5       97        3           395         694               5
        8       33       86        3           376         730               5
        9       65        2        1            71         359               5
       10       16       12        2            85         482               5
       11       13       95        1           308         695               5
       12        5       49       10            51         266               5
       13       44       25        3           472         713               5
       14       73       27        3           109         424               5
       15       24       22        7           141         390               5
       16       45       60        4           443         801               5
       17       31       96        2           356         588               5
       18       54       19       10            60         451               5
       19       10       47        9           215         437               5
       20       98        0        5           290         588               5
       21       81       82        3           427         812               5
       22       69       98        6           271         579               5
       23       46       80        7           364         748               5
       24       43       49        6           502         826               5
       25       98       57        9           409         642               5
       26        2        8        9           113         360               5
       27        1       44        3           474         753               5
       28       59       68        9           161         537               5
       29       89        9        4           189         479               5
       30       21       82        3            85         292               5
       31       77       40        1           467         753               5
       32        6       43        8            74         316               5
       33       39       82        2            13         259               5
       34       74       11        8           140         529               5
       35       97       73        3           135         441               5
       36       82       97       10            78         462               5
       37       26       67        9           193         423               5
       38        9       10        8           436         810               5
       39       47       68        4           350         574               5
       40       22       91        2           394         611               5
       41        2        2        8           498         810               5
       42       85       65        8           497         875               5
       43       44        0        1           119         450               5
       44       86       96        6            22         256               5
       45       38       48        1           160         377               5
       46       83       87        9           275         542               5
       47       72       65        9           328         554               5
       48       26       87        7            42         354               5
       49       96       92        2           234         513               5
       50       92       15       10           244         539               5
       51        7       64        3            72         393               5
       52       94       58        9           406         635               5
       53       65       39        1           436         705               5
       54        2       54        5           262         497               5
       55       99       69        4           422         680               5
       56        1       72        8            46         304               5
       57       24       29        3            39         269               5
       58       62       94        4           285         667               5
       59       90       20        7           455         744               5
       60       16       70       10           302         648               5
       61       74       26        3           114         409               5
       62       46       83        3           405         771               5
       63       70       16        5            74         406               5
       64       54       60        7           411         785               5
       65       13        0        6           330         727               5
       66      100       48        3           366         707               5
       67       89       29        7           412         688               5
       68       83       88       10           413         658               5
       69        9       32        1           191         515               5
       70       28       27       10           158         454               5
       71       28       55        3           240         462               5
       72       23       85        4           400         633               5
       73       22       70        3           331         669               5
       74       60       98        7           219         484               5
       75       77       80        3           370         644               5
       76       66       98        9           164         412               5
       77       11       73        8            98         486               5
       78       46       70        5           500         888               5
       79       30       73        8           270         504               5
       80       66       69        2           136         393               5
       81       40       87        6           263         554               5
       82       87       73       10           436         665               5
       83       66       19        3           320         603               5
       84       62       42        5           164         375               5
       85       52       29        7            37         277               5
       86       30       13        3           342         597               5
       87       65        2       10            55         411               5
       88       94       50       10           110         374               5
       89       29       91        8           253         554               5
       90       78       93        1           452         683               5
       91       43       47        9            97         435               5
       92       98       90       10           227         550               5
       93       55       20        7           140         456               5
       94       38       55        2            75         378               5
       95       80       29        3           481         683               5
       96       53       81        1           259         588               5
       97       15       71        6             9         277               5
       98        5       91       10           328         568               5
       99       63       84        2            70         383               5
      100       71       21        6           498         859               5
