TC-C0782

VEHICLE
NUMBER     CAPACITY
   100     59

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       97        0             0        1000               0
        1       31       35        5           396         728               5
        2       58       28        7           455         742               5
        3       16       83        9           314         594               5
        4       80       71        9           323         566               5
        5       68       12        6           255         527               5
        6       73       78        8           401         750               5
        7       24       94       10           446         652               5
        8       25       90        8           271         522               5
        9       34       97        8           462         822               5
       10       19       94        5           440         683               5
       11        1       67        9           298         667               5
       12        9       41        9           243         621               5
       13       60       72        7           278         563               5
       14       21       97        9           403         764               5
       15       71       23        7           448         689               5
       16       34       88        6           162         370               5
       17       25       91        5           437         686               5
       18       50       87        5           223         494               5
       19       22       88        5           449         756               5
       20       24       94        8           226         624               5
       21       50       65        5           234         556               5
       22       18       90       10           410         760               5
       23       94       17        8           300         651               5
       24        8       68        6           469         753               5
       25       71       13       10           417         799               5
       26       18       98        7           178         461               5
       27       66       52        5           353         708               5
       28       22       93        7           254         480               5
       29       14       88        7           301         571               5
       30       40       91        8           258         609               5
       31       52       17        5           468         792               5
       32       80       78       10           246         577               5
       33       29       99        7           228         487               5
       34       38       85        6           151         441               5
       35       19       93       10           123         366               5
       36       20       92        7           429         815               5
       37       23      100        6           367         663               5
       38       23       94        6           227         509               5
       39       81       85        5            59         447               5
       40       66       97        8           302         503               5
       41       47       73        6           424         771               5
       42       24      100        5             7         361               5
       43       96       71        9           223         451               5
       44        3        3        7           431         702               5
       45       12       80        9           500         832               5
       46       74       87        7           291         561               5
       47       69       38        6           214         564               5
       48       39       97        9           276         602               5
       49       22       88        8           447         700               5
       50       18       97        9           469         713               5
       51       10       86        8           467         699               5
       52       40       88        6            53         353               5
       53       93       33        7           206         508               5
       54       11       96        9           437         739               5
       55       56       57        9           240         638               5
       56       17       69        5           400         721               5
       57       29       99        9           469         682               5
       58       86       86        8           381         728               5
       59       24       94        8           437         804               5
       60       19       90        7           152         475               5
       61       32       96        8           480         695               5
       62       36       98        6           313         540               5
       63       91       47        9           433         693               5
       64       23       97        7           249         584               5
       65       79       66        9           397         736               5
       66       20       99        8           359         578               5
       67       24       94        8           400         716               5
       68        1       69        5           193         455               5
       69       30       97        6           165         423               5
       70       18       88        7           306         567               5
       71       34       78        5           230         616               5
       72       96       64       10           469         761               5
       73       69       84        5           498         885               5
       74       52       85        9           433         639               5
       75        2       66        5           434         765               5
       76       22       90        5           188         517               5
       77       46       96        7           401         736               5
       78       30       81        6           171         547               5
       79       29       89        9           444         767               5
       80       26       90       10           314         569               5
       81       31       97        9           233         527               5
       82       75       85       10           474         870               5
       83       62       70        7           499         878               5
       84       34       93        7           489         733               5
       85       49       78        7           492         842               5
       86       60       13       10           165         551               5
       87       73       88        5           411         751               5
       88       88       48       10           244         484               5
       89       31       94        5           246         634               5
       90       73       88        6           225         511               5
       91       37       89        8           214         546               5
       92       24       95        8           331         722               5
       93       25       91        8           259         572               5
       94        3       59        7           469         770               5
       95       73       59        7           440         840               5
       96       34       92        6            27         302               5
       97       36       88        7           210         501               5
       98       34       92        6           321         563               5
       99       21       85        6           157         361               5
      100       71       91        5           344         660               5
