TC-C4142

VEHICLE
NUMBER     CAPACITY
   100     44

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       15        2        8           426         773               5
        2       62        9        6           486         711               5
        3        0        6        2           183         439               5
        4       17       20        9           345         558               5
        5       53       55        5           424         804               5
        6       43        8        7           194         482               5
        7       76       11        2           475         830               5
        8       11        6        3            13         371               5
        9        8        6        8           465         730               5
       10       99       63        2           449         739               5
       11       80       67        2             8         225               5
       12        1       14        4           286         619               5
       13       81       94       10           181         573               5
       14       64       63        9           482         835               5
       15       55       21        6           438         699               5
       16       11        8        5           247         547               5
       17       45       65        9           186         515               5
       18       89       85        5           330         713               5
       19       97       31        4           206         502               5
       20       86       33        8           335         730               5
       21       14       60        2           308         580               5
       22       48       48        7           204         484               5
       23       75       35        8           203         451               5
       24        9        4        8           232         565               5
       25       66       34        1           379         589               5
       26       59       70        9           176         487               5
       27       49       90        5           471         753               5
       28       70       94        5           187         559               5
       29       72       21        3           237         578               5
       30       11       18        3           456         656               5
       31       99       37        2           486         688               5
       32       76       65        8           163         436               5
       33        6        6        5           450         687               5
       34       78       90       10           489         738               5
       35       48       62        5           259         471               5
       36       68       22        8           492         870               5
       37       75       66        1           323         721               5
       38       36       15        7           277         644               5
       39       67       54        5           403         645               5
       40       11        5       10           447         688               5
       41       96       63        9           211         590               5
       42       19       25        8           175         555               5
       43       15        4        8           445         689               5
       44        0       85        6            69         443               5
       45       11        1        1           416         684               5
       46       13       18        9            49         434               5
       47       36        1       10           247         549               5
       48        7        5        2           161         465               5
       49        3        9        9           178         551               5
       50       11        7        5           424         800               5
       51       10        2        4           437         702               5
       52       69       39        5           306         567               5
       53       37        3        6           216         565               5
       54       11        4        8           459         678               5
       55       11        4        7           102         345               5
       56       37       38       10           347         673               5
       57       70       80        3           289         533               5
       58       94       70        3           471         686               5
       59       82       96        2           169         448               5
       60       11        7        3           341         666               5
       61       78       61        1           199         578               5
       62       17       86        4           485         850               5
       63       10        0       10           484         880               5
       64       65       52        3           266         647               5
       65        5        9        9           344         602               5
       66       15        7        3           494         809               5
       67       74       53        8           204         406               5
       68       95       73        2           478         818               5
       69       82       88        3           449         825               5
       70       25       11        5           378         602               5
       71       85       32       10           246         570               5
       72       11        4        3           330         607               5
       73        5        9        8           417         779               5
       74       80       91       10           273         480               5
       75        3        9        1           403         779               5
       76       83       18        7           277         676               5
       77       78       17        2           424         796               5
       78       11        4        6            50         334               5
       79       37       44        1           117         368               5
       80       10        5        2           453         666               5
       81        4        2        3           424         684               5
       82       74       63        1           217         600               5
       83        7        0        6           178         508               5
       84       67       19        5           409         638               5
       85       98       46        5            54         365               5
       86       17       10        4           240         541               5
       87       39       27       10           472         844               5
       88       84       86        1           401         608               5
       89       56       20        3           458         747               5
       90       92       80        4           490         871               5
       91        9        7        4           412         795               5
       92       96       43        4           223         439               5
       93        4       12        5           232         617               5
       94       64        8        6           250         629               5
       95        4        4        7           446         741               5
       96       78       64        6           405         676               5
       97       78       44        8           459         735               5
       98       63       18       10           194         492               5
       99       80       66        7           219         475               5
      100       72       18        6           476         824               5
