TC-C4360

VEHICLE
NUMBER     CAPACITY
   100     832

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1        6       52       42           260         478               5
        2        3       30       92            59         300               5
        3       12       90       90           162         443               5
        4       24       41       71           189         471               5
        5       82       43       89           468         746               5
        6       38       58       49           484         875               5
        7        3       64       44           427         789               5
        8       33       65        3           125         343               5
        9       34       75       72           255         511               5
       10        2       44       91            74         424               5
       11       70       42       42           338         699               5
       12        3       43       38           145         529               5
       13        2       30       89           269         634               5
       14        6       48       30           420         787               5
       15       23       39       15           231         565               5
       16        6       47        6           486         743               5
       17       25       71       24           460         711               5
       18        4       54       25           454         726               5
       19        6       14       48           319         556               5
       20       14       79       78           332         532               5
       21       11       37       52           397         765               5
       22       86       32       95            43         339               5
       23       22       44       62           345         680               5
       24       29       92       70            54         398               5
       25       26       81       92           230         536               5
       26      100       76       24           168         480               5
       27       70       41       40           267         566               5
       28       71       63       23           374         730               5
       29        1       30       78           279         559               5
       30       80       26       35           299         528               5
       31        9       53       75           293         654               5
       32        7       54       41           362         717               5
       33        1       32       85             2         292               5
       34       28       76       80           109         366               5
       35        6       51       38           181         407               5
       36        6       53        6            19         341               5
       37        2       30       23           209         561               5
       38        4       51       29           146         445               5
       39       84       32       65           476         681               5
       40        2       35       92           229         467               5
       41       18       70       64           472         748               5
       42       80       31       91           253         635               5
       43        2       46       22           144         379               5
       44        2       30       95           270         472               5
       45        6       53       61           146         378               5
       46        1       31        8           480         766               5
       47       26       22       27           447         723               5
       48       82       49       29             4         245               5
       49        2       16       63           137         446               5
       50        0       31       90           492         707               5
       51       12       62       61           325         681               5
       52        2       30       31           391         603               5
       53       23       56       13           198         564               5
       54        5       45       77           211         523               5
       55        4       33       86            15         375               5
       56       15       87       82           366         752               5
       57        0       31       20           387         634               5
       58        2       54       19           210         482               5
       59       71       23       29            73         307               5
       60       82       32       27             0         379               5
       61       25       71       32           403         662               5
       62       70       66       93           455         810               5
       63       77       32       16           358         738               5
       64       18       29       27           198         567               5
       65        2       48       88           415         691               5
       66       36       70       71           263         528               5
       67        2       30       12           458         717               5
       68       14       55       83           334         635               5
       69        8       51       35           327         639               5
       70        4       47       87           457         853               5
       71        5       53       65           458         767               5
       72        5       49        6           449         774               5
       73       46       42        6           351         678               5
       74       73       31       94           256         483               5
       75       71       77        8           296         595               5
       76        2       30       26           457         748               5
       77       78       35       63            78         460               5
       78        3        8       55           419         659               5
       79       45       58       69            97         477               5
       80        4       53        8           239         604               5
       81        0       25       93            15         388               5
       82        2       30       44           433         680               5
       83        1       35       23           413         812               5
       84        3       32       61            38         408               5
       85       12       65       44           141         420               5
       86       79       28       80           262         465               5
       87        8       52       97           255         513               5
       88        0       31       73           298         509               5
       89       10       74       88           500         840               5
       90       58       98       25           387         733               5
       91        7       31       48           108         486               5
       92        3       66       17           366         668               5
       93        9       55       70           368         724               5
       94       21       62       56           396         736               5
       95        6       52       29            80         364               5
       96       21       78       43           395         652               5
       97       27       77       46           134         414               5
       98        7       45       93           227         552               5
       99       76       21       17           438         795               5
      100       29       40       67           375         691               5
