TC-R1998

VEHICLE
NUMBER     CAPACITY
   100     173

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       91       94        8           505         719               5
        2        1       46        6           281         586               5
        3       87       37        8           153         406               5
        4       10       91        5           480         839               5
        5       66       53       10           440         661               5
        6       99       30        5            57         448               5
        7       43       14       10           310         523               5
        8       35       15        7           465         746               5
        9       69       25        9           208         459               5
       10       29       56        6            38         333               5
       11       40       94        7           451         793               5
       12       77       15       10           488         857               5
       13        7       27        9           465         679               5
       14       26       40        6           349         739               5
       15       28       80       10           195         460               5
       16       61       78        7           163         540               5
       17       98       17        5           498         778               5
       18       43       11       10           257         540               5
       19       16       38        6           474         687               5
       20       50       33        9           315         641               5
       21       12       79        7           440         698               5
       22       82       91       10            61         389               5
       23        5        0       10           215         478               5
       24       83       11        8           449         720               5
       25       59       18        7            46         323               5
       26       71       58        5           248         635               5
       27       21       14        8           208         599               5
       28       61       94        9           157         542               5
       29       14        6        7           220         421               5
       30       32       13        7           409         611               5
       31       90       66        8           441         769               5
       32       58       79        6           505         717               5
       33       57       83        7           472         794               5
       34       36       17        8           305         662               5
       35       18       16        5           348         575               5
       36       98       75       10            89         336               5
       37       66       45       10           258         509               5
       38       38       43        9           278         635               5
       39       64       29        7           446         782               5
       40       46       65        6            34         306               5
       41       95       15        6           493         838               5
       42       24       29        7           496         723               5
       43       63       36        7           180         387               5
       44       88       58        6           236         531               5
       45       10       56       10           434         745               5
       46       17        2        5           462         838               5
       47       52       34        7           354         601               5
       48       64       50        8           168         535               5
       49       34       19        9           409         623               5
       50       97       36        9           191         480               5
       51       51       67        5           315         589               5
       52        3        4        6           502         832               5
       53       33        1        9           186         395               5
       54       21       90        5           475         832               5
       55        5       88        5           304         615               5
       56       39       53        9           428         719               5
       57       49       47        7           413         714               5
       58       72       34        8           293         548               5
       59       57       37        5           496         731               5
       60       78       95        8           171         405               5
       61       76       24        5           295         553               5
       62       72       41        6           276         548               5
       63       92       74        8           496         777               5
       64       91       80        6           237         546               5
       65       97       12        6           267         608               5
       66       40       17        7           483         782               5
       67       99       21        5           414         634               5
       68       68       39       10           436         681               5
       69       33       49        5           420         803               5
       70       11       76        8           410         721               5
       71       17       66        5           507         788               5
       72       49       33        6           212         564               5
       73       96       82        5            57         302               5
       74       69       96        7           456         780               5
       75       97       37        5           414         693               5
       76       71       50        6           157         550               5
       77       79       25        9           134         428               5
       78       91       78        5           157         372               5
       79       30       60        7           474         681               5
       80       13        9        7           460         753               5
       81       16       36        5           450         705               5
       82       51       42        7           499         745               5
       83       49        0       10           284         541               5
       84       88       68        9            74         337               5
       85       59       90        5           333         546               5
       86       20       49        6           152         459               5
       87       86       49        7           418         620               5
       88       28        9        7           298         632               5
       89       21       52       10           456         776               5
       90        4       74        8           203         425               5
       91       21       77        5           271         476               5
       92       71       36        7           499         766               5
       93       96       62        8           153         510               5
       94       30       98        5           251         574               5
       95       73       58        5           444         658               5
       96       33       13        9           179         457               5
       97       77       79        9           326         679               5
       98       10       42        8           182         442               5
       99       88       72        6           316         660               5
      100       95       47        5           459         785               5
