TC-C0719

VEHICLE
NUMBER     CAPACITY
   100     96

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       23       16        0             0        1000               0
        1       77       26        9           168         518               5
        2       52       69       10           147         419               5
        3       46       71        1           262         544               5
        4       44       72        2           184         534               5
        5       51       56        1           264         655               5
        6       40       67        9           150         353               5
        7       93       39        8           227         488               5
        8       55       17        9           222         481               5
        9       94       36        4           432         787               5
       10       98       33        3           465         715               5
       11       40       59        6           458         832               5
       12       65       22        9           361         570               5
       13       56       84        7           450         730               5
       14       82       34        6            73         390               5
       15       46       70        4           474         685               5
       16       39       69        9           235         627               5
       17       70       37        8           435         746               5
       18       68       23        5           406         803               5
       19       79       23        6           172         402               5
       20       57       80        5           235         558               5
       21       95       34       10           477         781               5
       22       73       24        1           486         861               5
       23       65       33       10           200         467               5
       24       75       24        3            68         371               5
       25       46       70        9           297         587               5
       26       78       15        6           204         547               5
       27       67       29        4           179         486               5
       28       36       35        7           405         705               5
       29       52       57        6           491         745               5
       30       68       24        1           329         619               5
       31       49       65        4           200         422               5
       32       71       23        8           178         518               5
       33       88       35        3           279         481               5
       34       54       65       10           236         492               5
       35       54       23        3           436         777               5
       36       44       78        2           315         637               5
       37       96       26        6           405         758               5
       38       46       71        5           181         429               5
       39       82        7        8           478         855               5
       40       76       12        4           489         851               5
       41       48       46        3           277         590               5
       42       73       10        4           281         598               5
       43       82       77        5           251         472               5
       44       35       86        7           455         658               5
       45       66       19        4           449         792               5
       46       98       37        2           346         660               5
       47       74        4        8           464         840               5
       48       62       30        8           209         567               5
       49       83       18        8           338         571               5
       50       90       15       10           437         693               5
       51       80       36        7           454         792               5
       52       45       67        1           221         553               5
       53       46       70        8           122         365               5
       54       40       66        6           487         862               5
       55       69       15        7           461         783               5
       56       77      100        6           465         708               5
       57       67       29        7           469         812               5
       58       72       26        5           167         445               5
       59       64       27       10           442         693               5
       60       49       69        3           467         831               5
       61       71       22        5           478         821               5
       62       55       20        6           220         499               5
       63       97       38        8           440         780               5
       64      100       33        6           410         762               5
       65       99       39        6           311         624               5
       66       94       36        4           456         844               5
       67       56       61        6           134         514               5
       68       47       77        3           248         577               5
       69       80       28        8            91         473               5
       70       47       86        1           207         476               5
       71       15       67        8           187         487               5
       72       72       23        6           141         394               5
       73       94       29       10           299         510               5
       74       27       78        9           241         609               5
       75       72       22        9           410         616               5
       76       50       73        4           242         609               5
       77       51       92       10            69         466               5
       78       97       38        9           421         677               5
       79       71       23        3           468         719               5
       80       64       29        1           243         449               5
       81       46       71        5           413         690               5
       82       32       48       10           479         764               5
       83       47       91        7           503         878               5
       84       45       74        3           284         576               5
       85       71       23        6           428         641               5
       86       33       38       10           241         482               5
       87       79       30        1           474         763               5
       88       46       68        5           263         526               5
       89       71       23        8           114         337               5
       90       34       85        5           132         341               5
       91       72       23        6           202         412               5
       92       50       71        1           204         551               5
       93       70       19       10           456         766               5
       94       51       90        7           438         639               5
       95       65       34       10           429         704               5
       96       44       70        7           243         498               5
       97       58       69        8           272         567               5
       98       93       25       10            40         377               5
       99       54       74        3           347         666               5
      100       91       35        4           420         630               5
