TC-RC1695

VEHICLE
NUMBER     CAPACITY
   100     367

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       84       75        0             0        2000               0
        1       94       15       95           176         403               5
        2       17       41        9           726        1112               5
        3       14       98       62          1492        1777               5
        4       54       96        7           166         418               5
        5       54       98        8          1017        1256               5
        6       48       96        2           709         942               5
        7       50       81        7           125         366               5
        8       92       19        7           831        1116               5
        9        0       50        1           779        1093               5
       10       28       50        4           136         472               5
       11       52       17       67           708        1079               5
       12       80       97        3           691         944               5
       13       95        1        2           789        1078               5
       14       95       14        1           306         642               5
       15       60       49       61           701         930               5
       16       42       31        2           244         586               5
       17       66       74        8          1265        1507               5
       18       55       98        3           922        1148               5
       19        4        4        4           183         555               5
       20       79        0        4           754        1061               5
       21       78       63        3           319         554               5
       22       35       33        1           190         506               5
       23       93       17       10          1300        1695               5
       24       96       26       98           821        1191               5
       25      100       84        2           314         667               5
       26       25       53        5           310         532               5
       27       46       43       57           177         462               5
       28       84       12       63           188         411               5
       29       53       96        6           282         652               5
       30       23       35        2           708        1106               5
       31       52       95        4           696        1007               5
       32       94       16        3           214         520               5
       33       54       98       72           200         447               5
       34       93       19       53           745         998               5
       35       59       91        3            86         388               5
       36       35       41       10           534         829               5
       37       25       54        4           681        1003               5
       38       62        2       50           818        1052               5
       39       55       97        2          1277        1587               5
       40       19       89       85           736        1047               5
       41       87       27        3          1002        1339               5
       42       61        4        7           358         586               5
       43       28       73        7           166         427               5
       44       21       40        9           670         891               5
       45       71       60        6           537         812               5
       46        9       68       80           726         953               5
       47       20       84        1           309         696               5
       48       14       86        9           730         936               5
       49       31       62        1           206         410               5
       50       43       46        8           297         687               5
       51       96       13        6           346         642               5
       52        6       13        5           183         537               5
       53       89       17        3           689         917               5
       54       54       98        6           789        1010               5
       55       41       65       84          1293        1629               5
       56       52       95        2           200         460               5
       57       11       82       66           850        1234               5
       58       93       17        7           288         677               5
       59       86       34       98           770        1066               5
       60       54       96        9           679         910               5
       61       99       78       75           154         386               5
       62       94       29       79           752        1081               5
       63       79       59       76           960        1216               5
       64        7       71        5           185         481               5
       65       54       18        7           167         399               5
       66       53       96       10           730         966               5
       67       48       10        6          1165        1544               5
       68       93       16        7           680        1002               5
       69        8       89        8           838        1086               5
       70        4       17       10           305         613               5
       71       75       65       87           223         534               5
       72       27       17        6           842        1155               5
       73       76       12        2          1440        1793               5
       74       31       61       10          1486        1786               5
       75       20       81        8           717         952               5
       76        3       80       79           299         521               5
       77       55       98        4           763        1042               5
       78       11       76        7           283         669               5
       79       87       23        1           270         481               5
       80       54       96        3           159         551               5
       81       95       15       89           686        1026               5
       82       74       59        3           233         540               5
       83       61       60       87          1218        1495               5
       84       52       98        5           915        1134               5
       85       40       76        4           263         621               5
       86        4       75        6           809        1203               5
       87       97       68        5           693        1047               5
       88        1       75        7           346         638               5
       89       18       68        6           793        1193               5
       90       43       96       10           704        1071               5
       91       26       26        1           244         591               5
       92       49       19       71           309         660               5
       93       91       19       93           696         935               5
       94       16       88        2           771        1080               5
       95       74       60        9           798        1079               5
       96       58       15       71           221         584               5
       97       93       14        9           537         879               5
       98        4       75        3           832        1060               5
       99       15       60        8           261         627               5
      100       56       58        7           246         506               5
