TC-RC1475

VEHICLE
NUMBER     CAPACITY
   100     876

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       86      100        0             0        1000               0
        1       73       18       82           720         779               5
        2       40       96       69           202         309               5
        3       34       86       68           210         276               5
        4       14       45       52           450         573               5
        5       32       71       68           378         490               5
        6       96       47       85           362         485               5
        7        8       99       80           637         748               5
        8       77       48      100           486         610               5
        9        2       71       98           578         695               5
       10       42       33       52           707         792               5
       11       25       23       55           492         543               5
       12       29       13       38           269         355               5
       13       78       28       29           117         197               5
       14       39        1      100           602         723               5
       15       25       82       25           672         793               5
       16        5       99       15           246         367               5
       17       44       29       41           392         443               5
       18        8       77       74           623         717               5
       19       10       21       18           612         688               5
       20       22       56       86           446         516               5
       21       39       58       62           156         297               5
       22       44       29       63           525         604               5
       23       81       48       71           538         594               5
       24       54       59       56            84         220               5
       25        6       76       60           173         290               5
       26       64       20       99           136         236               5
       27       13       71       14           528         646               5
       28       65       67        4           262         326               5
       29       14       72       46           335         473               5
       30        0       14        3           260         324               5
       31       86       41       77           267         389               5
       32        9        1        5           594         687               5
       33        7       97       79           468         613               5
       34       32       85       85           384         519               5
       35       11       74       85           536         621               5
       36        9      100       39           485         630               5
       37       13       71       34           212         362               5
       38       86       21       49           434         569               5
       39       21       12       17           605         739               5
       40        4       75       64           614         719               5
       41       41       14       67           188         243               5
       42       81       48       97           395         500               5
       43        1       83       24           540         678               5
       44       39       43       70           523         574               5
       45       80        2       30           360         506               5
       46       73        5       83           528         647               5
       47       21       85       24           345         468               5
       48       14       72       43           240         374               5
       49       74       42       22           585         661               5
       50       88       61       23           145         281               5
       51       73       88       42           387         474               5
       52        1       93      100           120         201               5
       53       41       76        2           192         297               5
       54       13       75       88           422         516               5
       55        3       90       81           234         353               5
       56       19       14       74           162         285               5
       57       41       39       32           734         830               5
       58       58       64       79            16          87               5
       59        2        1       26            58         135               5
       60       70       68       97           708         805               5
       61        9      100       30           204         260               5
       62       54       43       52           588         722               5
       63       25       42       89            31          98               5
       64       32       59       66           632         686               5
       65        4       70        3           157         242               5
       66       12       72       57           505         557               5
       67       85      100       76           165         276               5
       68       25       50       50           269         349               5
       69       10       19       40           152         241               5
       70       86       80       38           232         343               5
       71       17       55       49           466         611               5
       72       89       78       52            52         147               5
       73       38       54       45           294         435               5
       74        6       68       51            99         185               5
       75       12       21       16           538         671               5
       76       19       57       42           208         316               5
       77       81       57       71           283         351               5
       78       10       95       76           668         739               5
       79        9       98       69           275         344               5
       80       92       83       48           207         356               5
       81       23       85       14            82         184               5
       82        9       96       79           429         490               5
       83       22       77       55            40         125               5
       84       91       76       80           203         264               5
       85       40       87       59           492         639               5
       86        7       78        4           464         601               5
       87       11       72       84           167         228               5
       88       12       73       37           508         575               5
       89        6       75       60           345         421               5
       90       26       88       70           122         258               5
       91        6       66       19           257         307               5
       92       55        3       97            95         233               5
       93        3       98       88           740         888               5
       94       36       27       45           390         474               5
       95       15       77       50           740         882               5
       96        8       24       99            28         146               5
       97       14       16       33            57         124               5
       98        6       96       26           296         442               5
       99       20       25       74           631         780               5
      100       51       58       30           640         762               5
