TC-C2833

VEHICLE
NUMBER     CAPACITY
   100     149

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        2000               0
        1       28       36        4          1745        1833               5
        2       12       29        7          1427        1513               5
        3       27       70        1          1109        1208               5
        4       17       23        8           543         657               5
        5       33       40        4          1343        1429               5
        6        6       21        9          1170        1254               5
        7        3       34        2           367         455               5
        8       71       84        9          1348        1449               5
        9       18       23       10          1171        1231               5
       10       59       96        5           542         671               5
       11       19       96        6           320         423               5
       12       25       29        3          1364        1485               5
       13       12       14       10           650         753               5
       14       17       30        8          1610        1723               5
       15       26       21        6          1539        1611               5
       16       15       29        4           256         352               5
       17       66       56       10          1664        1748               5
       18       22       23        5          1534        1674               5
       19       29       94        8           754         847               5
       20       30       24        7          1736        1850               5
       21       33       12        5           142         205               5
       22       16       19        5           809         953               5
       23       72       80        4          1646        1752               5
       24       20       28        4          1532        1616               5
       25       42       29        5           380         488               5
       26       39       35        2           575         724               5
       27       14       14        1           158         226               5
       28       40       11        4          1730        1844               5
       29       67       66        3          1477        1541               5
       30       19       24        6          1259        1331               5
       31        2       26        1           823         895               5
       32       13       10        7          1002        1151               5
       33       15       31       10          1525        1612               5
       34       57       76        4            96         185               5
       35       27       14       62          1143        1282               5
       36        8       26        7          1314        1396               5
       37        0       36       51           980        1063               5
       38        6       23        2           215         346               5
       39       37       58        4           752         900               5
       40       29       39        6           320         436               5
       41       26       37        6          1701        1827               5
       42       22       26        5           346         434               5
       43       27       21        4           340         392               5
       44        5       35        8          1452        1590               5
       45       67       85        1           309         362               5
       46       17       20        6           448         574               5
       47       19       25       10          1373        1452               5
       48       12       42        8           606         696               5
       49       92       89        2           243         375               5
       50        5       24        9           452         503               5
       51       34       49       90           991        1081               5
       52       35       45        9          1511        1622               5
       53        7       22        7          1638        1725               5
       54       48       50       84           926        1012               5
       55       32       15        3          1677        1809               5
       56       20       22        1          1068        1167               5
       57       39       46        9           146         197               5
       58       30       32        1           418         484               5
       59       10       31        4           892         997               5
       60        4       29       10           324         439               5
       61       12       19       10           602         696               5
       62       18       27        7          1646        1759               5
       63       19       23        6           493         610               5
       64       13       33        4           510         563               5
       65        0       32        6           352         449               5
       66       25       28        1          1277        1332               5
       67       22       23        2           362         443               5
       68       34       52        6            94         244               5
       69       26       17        2           777         902               5
       70       16       21        6          1467        1587               5
       71       18       23        7           419         568               5
       72       11       28        2          1163        1291               5
       73       23       18        6            73         169               5
       74       17       33        1            15         131               5
       75       69       73        8          1014        1155               5
       76       31       50       98          1054        1132               5
       77       14       23        2          1557        1685               5
       78       29       31        1           688         738               5
       79       14       34       61           479         579               5
       80        4       22        2          1104        1166               5
       81       17       20        2           893        1014               5
       82       22       17        5           592         676               5
       83        7       30        2           216         277               5
       84       26        1        1          1317        1388               5
       85        4       39        6           451         520               5
       86       19       20        8          1010        1127               5
       87       10       22        7           754         848               5
       88       21       14        2           460         531               5
       89       73       16        1          1561        1687               5
       90        6       42       10           514         604               5
       91       35       19        3          1151        1251               5
       92       11       35        8           782         866               5
       93       21       45        8           143         270               5
       94       19       24        8           245         354               5
       95       24       47        3           193         342               5
       96       48       48        7          1582        1676               5
       97       17       45        5           340         472               5
       98       17       50        1          1646        1702               5
       99       36       36        7           710         823               5
      100        8       26        2           844         933               5
